episode,step,reward,timestamp,cpu_percent,ram_percent,ram_used_gb,ram_available_gb,gpu_util_percent,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_percent,action,penalty_total_penalty,penalty_gpu_penalty,penalty_cpu_penalty,penalty_ram_penalty
281,2190,5.0,730.7639107704163,0.0,48.1,7.591083526611328,8.184711456298828,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
281,2191,0.0,731.0906732082367,0.0,48.1,7.591094970703125,8.184700012207031,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
281,2192,0.0,731.420218706131,4.7,48.1,7.592128753662109,8.183666229248047,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
281,2193,0.0,731.7644801139832,0.0,48.1,7.592048645019531,8.183746337890625,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
281,2194,0.0,732.0898435115814,0.0,48.1,7.5916290283203125,8.184165954589844,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
281,2195,0.0,732.4179577827454,4.5,48.1,7.593631744384766,8.18216323852539,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
281,2196,4.0,732.7499344348907,0.0,48.1,7.590412139892578,8.185382843017578,0,1033.07421875,8192.0,12.610769271850586,5,0.0,0.0,0.0,0.0
282,2197,5.0,733.0925743579865,0.7,48.1,7.589996337890625,8.185798645019531,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
282,2198,0.0,733.4341189861298,0.0,48.1,7.589626312255859,8.186168670654297,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
282,2199,5.0,733.7622735500336,2.0,48.1,7.592090606689453,8.183704376220703,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
282,2200,2.0,734.0899398326874,0.0,48.1,7.585552215576172,8.190242767333984,0,1033.07421875,8192.0,12.610769271850586,4,0.0,0.0,0.0,0.0
282,2201,5.0,734.4315223693848,1.7,48.1,7.586780548095703,8.189014434814453,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
283,2202,0.0,734.7745122909546,1.5,48.1,7.586704254150391,8.189090728759766,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
283,2203,0.0,735.1000969409943,0.0,48.1,7.586483001708984,8.189311981201172,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
283,2204,0.0,735.4425401687622,11.0,48.1,7.586997985839844,8.188796997070312,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
283,2205,0.0,735.7695798873901,5.9,48.1,7.588397979736328,8.187397003173828,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
283,2206,0.0,736.0965044498444,4.2,48.1,7.587188720703125,8.188606262207031,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
283,2207,0.0,736.4404881000519,4.3,48.1,7.587150573730469,8.188644409179688,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
283,2208,0.0,736.7683229446411,9.3,48.1,7.592884063720703,8.182910919189453,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
283,2209,0.0,737.0956213474274,2.2,48.1,7.591068267822266,8.18472671508789,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
283,2210,0.0,737.4229574203491,3.5,48.1,7.591220855712891,8.184574127197266,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
283,2211,0.0,737.7497351169586,0.0,48.1,7.591278076171875,8.184516906738281,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
283,2212,0.0,738.0775668621063,0.9,48.1,7.590679168701172,8.185115814208984,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
283,2213,0.0,738.4015219211578,3.2,48.1,7.590141296386719,8.185653686523438,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
283,2214,-4.0,738.7298984527588,0.0,48.1,7.5900115966796875,8.185783386230469,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
283,2215,0.0,739.0558018684387,0.0,48.1,7.5916900634765625,8.184104919433594,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
283,2216,0.0,739.3783421516418,1.9,48.1,7.591335296630859,8.184459686279297,0,1033.07421875,8192.0,12.610769271850586,0,0.0,0.0,0.0,0.0
283,2217,4.0,739.7075073719025,10.3,48.1,7.592460632324219,8.183334350585938,0,1033.07421875,8192.0,12.610769271850586,5,0.0,0.0,0.0,0.0
283,2218,-2.0,740.0521461963654,15.5,48.1,7.5921478271484375,8.183647155761719,0,1033.07421875,8192.0,12.610769271850586,5,0.0,0.0,0.0,0.0
283,2219,0.0,740.3769934177399,2.3,48.1,7.5917205810546875,8.184074401855469,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
283,2220,0.0,740.7090730667114,6.7,48.1,7.592922210693359,8.182872772216797,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
284,2221,-4.0,741.0340023040771,2.7,48.1,7.5914154052734375,8.184379577636719,0,1033.07421875,8192.0,12.610769271850586,5,0.0,0.0,0.0,0.0
284,2222,0.0,741.3594784736633,1.7,48.1,7.591007232666016,8.18478775024414,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
284,2223,0.0,741.6872341632843,0.0,48.1,7.591545104980469,8.184249877929688,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
284,2224,4.0,742.0129797458649,0.0,48.1,7.590827941894531,8.184967041015625,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
284,2225,-4.0,742.3396668434143,0.0,48.1,7.590419769287109,8.185375213623047,0,1033.07421875,8192.0,12.610769271850586,5,0.0,0.0,0.0,0.0
284,2226,0.0,742.6686999797821,0.0,48.1,7.592987060546875,8.182807922363281,0,1033.07421875,8192.0,12.610769271850586,0,0.0,0.0,0.0,0.0
284,2227,4.0,742.9940168857574,0.0,48.1,7.592815399169922,8.182979583740234,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
285,2228,5.0,743.3238558769226,0.0,48.1,7.592166900634766,8.18362808227539,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
285,2229,5.0,743.6531708240509,0.0,48.1,7.5935211181640625,8.182273864746094,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
285,2230,5.0,743.9806973934174,0.9,48.1,7.593742370605469,8.182052612304688,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
285,2231,3.0,744.3071143627167,0.0,48.1,7.592906951904297,8.18288803100586,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
285,2232,0.0,744.6325368881226,0.0,48.1,7.594150543212891,8.181644439697266,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
286,2233,0.0,744.9610221385956,8.2,48.2,7.596179962158203,8.179615020751953,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
286,2234,0.0,745.3028616905212,0.0,48.1,7.5945587158203125,8.181262969970703,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
286,2235,5.0,745.6298835277557,18.7,48.2,7.596408843994141,8.179386138916016,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
286,2236,0.0,745.9577689170837,17.3,48.1,7.5945281982421875,8.181266784667969,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
286,2237,0.0,746.28449177742,4.1,48.1,7.592945098876953,8.182849884033203,0,1033.07421875,8192.0,12.610769271850586,2,0.0,0.0,0.0,0.0
286,2238,0.0,746.6100716590881,0.7,48.1,7.592105865478516,8.18368911743164,0,1033.07421875,8192.0,12.610769271850586,4,0.0,0.0,0.0,0.0
286,2239,5.0,746.9381387233734,2.8,48.1,7.595306396484375,8.180488586425781,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
286,2240,4.0,747.2660658359528,1.8,48.1,7.593860626220703,8.181934356689453,0,1033.07421875,8192.0,12.610769271850586,5,0.0,0.0,0.0,0.0
287,2241,0.0,747.5933885574341,2.5,48.1,7.593540191650391,8.182254791259766,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
287,2242,5.0,747.9207689762115,4.0,48.1,7.5941009521484375,8.181694030761719,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
287,2243,10.0,748.244959115982,0.0,48.1,7.593730926513672,8.182064056396484,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
287,2244,0.0,748.5734882354736,0.0,48.1,7.593437194824219,8.182357788085938,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
287,2245,5.0,748.901115655899,0.0,48.1,7.5942535400390625,8.181541442871094,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
287,2246,0.0,749.2302951812744,0.0,48.1,7.594200134277344,8.181594848632812,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
287,2247,0.0,749.5562510490417,0.8,48.1,7.593837738037109,8.181957244873047,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
288,2248,-2.0,749.8845736980438,0.0,48.1,7.594715118408203,8.181079864501953,0,1033.07421875,8192.0,12.610769271850586,5,0.0,0.0,0.0,0.0
288,2249,0.0,750.2135093212128,0.0,48.1,7.588569641113281,8.187225341796875,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
288,2250,0.0,750.5398507118225,1.6,48.1,7.588981628417969,8.186813354492188,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
288,2251,5.0,750.8696494102478,0.0,48.1,7.589576721191406,8.18621826171875,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
288,2252,5.0,751.1951699256897,0.0,48.1,7.588161468505859,8.187633514404297,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
288,2253,0.0,751.5366892814636,4.3,48.1,7.588386535644531,8.187408447265625,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
289,2254,0.0,751.8647208213806,2.4,48.1,7.588878631591797,8.18691635131836,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
289,2255,0.0,752.1926012039185,1.7,48.1,7.588901519775391,8.186893463134766,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
289,2256,0.0,752.519378900528,1.2,48.1,7.588939666748047,8.18685531616211,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
289,2257,0.0,752.8488986492157,5.4,48.1,7.588947296142578,8.186847686767578,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
289,2258,0.0,753.1765038967133,10.0,48.1,7.591835021972656,8.1839599609375,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
289,2259,0.0,753.5036776065826,0.6,48.1,7.5914459228515625,8.18435287475586,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
289,2260,5.0,753.8334727287292,1.4,48.2,7.598197937011719,8.177597045898438,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
289,2261,0.0,754.1603879928589,16.3,48.2,7.5966949462890625,8.179100036621094,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
289,2262,0.0,754.4881670475006,2.7,48.2,7.596305847167969,8.179489135742188,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
289,2263,0.0,754.8163342475891,5.3,48.2,7.597263336181641,8.178531646728516,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
290,2264,4.0,755.1413342952728,3.9,48.2,7.597175598144531,8.178619384765625,1,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
290,2265,0.0,755.4705338478088,3.8,48.2,7.596706390380859,8.179088592529297,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
290,2266,2.0,755.7963571548462,0.0,48.2,7.596668243408203,8.179126739501953,0,1033.07421875,8192.0,12.610769271850586,5,0.0,0.0,0.0,0.0
290,2267,0.0,756.1239650249481,0.0,48.2,7.596065521240234,8.179729461669922,0,1033.07421875,8192.0,12.610769271850586,0,0.0,0.0,0.0,0.0
290,2268,0.0,756.4512095451355,0.0,48.1,7.595436096191406,8.18035888671875,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
290,2269,2.0,756.7795674800873,0.0,48.1,7.5953369140625,8.180458068847656,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
290,2270,-5.0,757.1212937831879,0.0,48.1,7.595218658447266,8.18057632446289,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
291,2271,2.0,757.4498147964478,0.0,48.1,7.595634460449219,8.180160522460938,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
291,2272,3.0,757.7807371616364,0.0,48.2,7.598178863525391,8.177616119384766,0,1033.07421875,8192.0,12.610769271850586,5,0.0,0.0,0.0,0.0
291,2273,0.0,758.10702252388,2.1,48.2,7.598087310791016,8.17770767211914,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
291,2274,5.0,758.4348440170288,0.0,48.2,7.596256256103516,8.17953872680664,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
291,2275,-4.0,758.762889623642,1.9,48.2,7.597526550292969,8.178268432617188,0,1033.07421875,8192.0,12.610769271850586,5,0.0,0.0,0.0,0.0
291,2276,4.0,759.0892345905304,0.0,48.2,7.597267150878906,8.17852783203125,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
292,2277,-5.0,759.4155986309052,0.0,48.1,7.595844268798828,8.179950714111328,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
292,2278,0.0,759.7614161968231,0.0,48.1,7.595767974853516,8.18002700805664,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
292,2279,0.0,760.0916867256165,0.0,48.1,7.595756530761719,8.180038452148438,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
292,2280,0.0,760.4347972869873,0.0,48.2,7.596549987792969,8.179244995117188,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
292,2281,0.0,760.7766935825348,0.8,48.2,7.596549987792969,8.179244995117188,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
292,2282,0.0,761.1032960414886,0.0,48.2,7.596336364746094,8.179458618164062,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
292,2283,0.0,761.4323883056641,0.7,48.2,7.5966033935546875,8.179191589355469,0,1033.07421875,8192.0,12.610769271850586,0,0.0,0.0,0.0,0.0
292,2284,-3.0,761.7747814655304,0.0,48.2,7.596172332763672,8.179622650146484,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
292,2285,0.0,762.1009528636932,0.0,48.2,7.596172332763672,8.179622650146484,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
292,2286,0.0,762.4438815116882,0.0,48.2,7.597110748291016,8.17868423461914,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
292,2287,0.0,762.7717208862305,0.0,48.2,7.596942901611328,8.178852081298828,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
292,2288,0.0,763.1011517047882,0.0,48.2,7.596710205078125,8.179084777832031,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
292,2289,0.0,763.4258308410645,9.2,48.2,7.596626281738281,8.179168701171875,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
292,2290,0.0,763.7537150382996,6.4,48.2,7.596363067626953,8.179431915283203,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
292,2291,5.0,764.0844027996063,3.0,48.2,7.596561431884766,8.17923355102539,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
292,2292,-2.0,764.4102864265442,16.8,48.2,7.596546173095703,8.179248809814453,0,1033.07421875,8192.0,12.610769271850586,5,0.0,0.0,0.0,0.0
292,2293,0.0,764.7360775470734,9.6,48.2,7.596336364746094,8.179458618164062,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
292,2294,5.0,765.064343214035,4.9,48.2,7.5966796875,8.179115295410156,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
293,2295,0.0,765.409784078598,18.2,48.2,7.597858428955078,8.177936553955078,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
293,2296,0.0,765.7401616573334,1.4,48.2,7.597034454345703,8.178760528564453,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
293,2297,0.0,766.0680892467499,1.9,48.2,7.5973358154296875,8.178459167480469,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
293,2298,0.0,766.3999207019806,0.0,48.2,7.596138000488281,8.179656982421875,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
293,2299,0.0,766.7395813465118,2.3,48.1,7.592136383056641,8.183658599853516,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
293,2300,0.0,767.0846130847931,0.0,48.1,7.591827392578125,8.183967590332031,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
293,2301,0.0,767.4127361774445,1.6,48.1,7.591930389404297,8.18386459350586,0,1033.07421875,8192.0,12.610769271850586,0,0.0,0.0,0.0,0.0
293,2302,0.0,767.7379100322723,3.4,48.1,7.594196319580078,8.181598663330078,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
293,2303,-4.0,768.068648815155,4.0,48.2,7.605133056640625,8.170661926269531,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
293,2304,5.0,768.4734237194061,4.4,48.2,7.600120544433594,8.175674438476562,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
293,2305,0.0,768.8171122074127,0.0,48.2,7.597625732421875,8.178169250488281,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
293,2306,0.0,769.1452989578247,0.0,48.2,7.601512908935547,8.17428207397461,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
293,2307,0.0,769.4717013835907,9.8,48.2,7.611362457275391,8.16440200805664,0,1033.07421875,8192.0,12.610769271850586,0,0.0,0.0,0.0,0.0
293,2308,0.0,769.8010017871857,13.1,48.2,7.600517272949219,8.175277709960938,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
293,2309,0.0,770.129821062088,5.3,48.2,7.603061676025391,8.172733306884766,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
293,2310,-2.0,770.4553544521332,5.1,48.2,7.6015625,8.174232482910156,0,1033.07421875,8192.0,12.610769271850586,4,0.0,0.0,0.0,0.0
294,2311,0.0,770.7827789783478,5.0,48.2,7.602870941162109,8.172924041748047,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
294,2312,10.0,771.1102588176727,3.4,48.2,7.602622985839844,8.173171997070312,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
294,2313,0.0,771.4395205974579,2.8,48.2,7.6024322509765625,8.173507690429688,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
294,2314,-9.0,771.7655050754547,5.6,48.2,7.600467681884766,8.17532730102539,0,1033.07421875,8192.0,12.610769271850586,2,0.0,0.0,0.0,0.0
294,2315,0.0,772.0965433120728,7.8,48.2,7.606334686279297,8.16946029663086,0,1033.07421875,8192.0,12.610769271850586,2,0.0,0.0,0.0,0.0
294,2316,0.0,772.4284448623657,0.0,48.2,7.607845306396484,8.167949676513672,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
294,2317,0.0,772.7646000385284,2.4,48.2,7.607872009277344,8.167922973632812,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
294,2318,0.0,773.0960924625397,0.0,48.2,7.610263824462891,8.165531158447266,0,1033.07421875,8192.0,12.610769271850586,2,0.0,0.0,0.0,0.0
295,2319,4.0,773.4368810653687,2.0,48.2,7.610240936279297,8.16555404663086,0,1033.07421875,8192.0,12.610769271850586,5,0.0,0.0,0.0,0.0
295,2320,-4.0,773.7624609470367,1.2,48.3,7.619258880615234,8.156536102294922,0,1033.07421875,8192.0,12.610769271850586,4,0.0,0.0,0.0,0.0
295,2321,5.0,774.0906548500061,0.0,48.3,7.6179962158203125,8.157798767089844,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
295,2322,-4.0,774.4192509651184,6.2,48.3,7.618183135986328,8.157367706298828,0,1033.07421875,8192.0,12.610769271850586,4,0.0,0.0,0.0,0.0
295,2323,4.0,774.7623336315155,3.3,48.3,7.613014221191406,8.16278076171875,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
296,2324,0.0,775.0918416976929,7.4,48.3,7.614917755126953,8.160877227783203,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
296,2325,0.0,775.4181921482086,0.0,48.3,7.614887237548828,8.160907745361328,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
296,2326,0.0,775.7463998794556,1.7,48.3,7.613292694091797,8.162506103515625,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
296,2327,0.0,776.075692653656,0.0,48.3,7.613349914550781,8.162445068359375,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
296,2328,0.0,776.4026682376862,0.0,48.3,7.613349914550781,8.162445068359375,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
296,2329,0.0,776.7435252666473,1.2,48.3,7.612583160400391,8.163211822509766,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
296,2330,3.0,777.0742893218994,1.0,48.3,7.613193511962891,8.162601470947266,0,1033.07421875,8192.0,12.610769271850586,3,0.0,0.0,0.0,0.0
296,2331,5.0,777.4045844078064,0.0,48.3,7.613182067871094,8.162612915039062,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
296,2332,4.0,777.7487297058105,2.4,48.3,7.612152099609375,8.163642883300781,0,1033.07421875,8192.0,12.610769271850586,5,0.0,0.0,0.0,0.0
296,2333,0.0,778.079980134964,3.1,48.3,7.612957000732422,8.162837982177734,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
296,2334,0.0,778.4221017360687,0.8,48.3,7.6128997802734375,8.162895202636719,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
296,2335,0.0,778.7806720733643,2.7,48.3,7.612037658691406,8.16375732421875,0,1033.07421875,8192.0,12.610769271850586,2,0.0,0.0,0.0,0.0
297,2336,0.0,779.1081845760345,1.5,48.3,7.612171173095703,8.163623809814453,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
297,2337,0.0,779.4509794712067,0.0,48.3,7.6130523681640625,8.162742614746094,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
297,2338,2.0,779.7784073352814,1.1,48.3,7.6130523681640625,8.16274642944336,0,1033.07421875,8192.0,12.610769271850586,5,0.0,0.0,0.0,0.0
297,2339,-4.0,780.1061978340149,0.0,48.3,7.613136291503906,8.16265869140625,0,1033.07421875,8192.0,12.610769271850586,4,0.0,0.0,0.0,0.0
297,2340,0.0,780.4371099472046,1.0,48.3,7.612876892089844,8.162918090820312,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
297,2341,0.0,780.7776753902435,0.0,48.3,7.612468719482422,8.163326263427734,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
297,2342,4.0,781.1074883937836,0.0,48.3,7.613048553466797,8.16274642944336,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
297,2343,0.0,781.4520106315613,0.8,48.3,7.612941741943359,8.162853240966797,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
297,2344,0.0,781.7939078807831,3.0,48.3,7.614021301269531,8.161773681640625,0,1033.07421875,8192.0,12.610769271850586,0,0.0,0.0,0.0,0.0
297,2345,0.0,782.1239404678345,0.0,48.3,7.612178802490234,8.163616180419922,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
297,2346,2.0,782.4523475170135,2.5,48.3,7.6134033203125,8.162391662597656,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
298,2347,5.0,782.7945911884308,0.9,48.3,7.6126556396484375,8.163139343261719,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
298,2348,0.0,783.1229178905487,0.0,48.3,7.613147735595703,8.162647247314453,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
298,2349,-5.0,783.4687345027924,1.5,48.3,7.61279296875,8.163002014160156,0,1033.07421875,8192.0,12.610769271850586,2,0.0,0.0,0.0,0.0
298,2350,5.0,783.7965860366821,1.4,48.3,7.612720489501953,8.163074493408203,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
298,2351,0.0,784.1241009235382,0.0,48.3,7.612892150878906,8.16290283203125,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
298,2352,0.0,784.4685323238373,3.4,48.3,7.612644195556641,8.163150787353516,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
298,2353,5.0,784.7962901592255,0.9,48.3,7.612232208251953,8.163562774658203,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
299,2354,0.0,785.1242830753326,0.0,48.2,7.6114044189453125,8.164390563964844,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
299,2355,0.0,785.4528114795685,0.0,48.2,7.611194610595703,8.164600372314453,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
299,2356,0.0,785.7840414047241,0.0,48.2,7.6111602783203125,8.164634704589844,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
299,2357,0.0,786.11106300354,4.9,48.3,7.613075256347656,8.1627197265625,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
299,2358,2.0,786.4546911716461,0.8,48.3,7.612922668457031,8.162872314453125,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
299,2359,0.0,786.7993552684784,3.4,48.3,7.611911773681641,8.163883209228516,0,1033.07421875,8192.0,12.610769271850586,1,0.0,0.0,0.0,0.0
