episode,step,reward,timestamp,cpu_percent,ram_percent,ram_used_gb,ram_available_gb,gpu_util_percent,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_percent
3,71,0.0,16.293098211288452,5.2,79.1,12.484325408935547,3.2914695739746094,9,1501.6015625,8192.0,18.330097198486328
3,72,-1.0,16.512235641479492,1.8,79.1,12.484325408935547,3.2914695739746094,9,1501.6015625,8192.0,18.330097198486328
3,73,-1.0,16.728455781936646,7.7,79.1,12.478046417236328,3.297748565673828,9,1501.6015625,8192.0,18.330097198486328
3,74,-1.0,16.943007707595825,8.8,79.1,12.482749938964844,3.2929916381835938,9,1501.6015625,8192.0,18.330097198486328
3,75,-1.0,17.166127681732178,2.5,79.1,12.477439880371094,3.2983551025390625,9,1501.6015625,8192.0,18.330097198486328
3,76,0.0,17.38342571258545,3.3,79.0,12.465335845947266,3.3104591369628906,9,1501.6015625,8192.0,18.330097198486328
3,77,0.0,17.601126670837402,20.3,79.0,12.465774536132812,3.3100204467773438,9,1497.1015625,8192.0,18.275165557861328
3,78,2.0,17.819517850875854,5.6,79.0,12.465774536132812,3.3100204467773438,9,1497.1015625,8192.0,18.275165557861328
3,79,0.0,18.036970615386963,2.7,79.0,12.46523666381836,3.310558319091797,9,1497.1015625,8192.0,18.275165557861328
3,80,-3.0,18.254636526107788,10.1,79.0,12.465644836425781,3.310150146484375,9,1497.1015625,8192.0,18.275165557861328
3,81,0.0,18.473010540008545,5.8,79.0,12.466468811035156,3.309326171875,8,1496.5390625,8192.0,18.268299102783203
4,82,0.0,18.695263147354126,7.3,79.0,12.46646499633789,3.3093299865722656,9,1496.5390625,8192.0,18.268299102783203
4,83,0.0,18.912015199661255,7.9,79.0,12.465862274169922,3.3099327087402344,13,1501.0390625,8192.0,18.323230743408203
4,84,0.0,19.131834268569946,5.3,79.0,12.464805603027344,3.3109893798828125,17,1501.0390625,8192.0,18.323230743408203
4,85,-1.0,19.350971221923828,29.6,79.3,12.512855529785156,3.262939453125,20,1545.921875,8192.0,18.871116638183594
4,86,-1.0,19.568870782852173,19.0,79.4,12.522109985351562,3.2536849975585938,39,1561.8671875,8192.0,19.06576156616211
4,87,-1.0,19.784711837768555,19.3,79.4,12.522098541259766,3.2536964416503906,7,1561.8671875,8192.0,19.06576156616211
4,88,-3.0,20.0010244846344,12.0,79.5,12.540363311767578,3.235431671142578,8,1559.1171875,8192.0,19.03219223022461
4,89,-5.0,20.214698553085327,7.8,79.5,12.53921127319336,3.236583709716797,10,1559.1171875,8192.0,19.03219223022461
4,90,-1.0,20.4335515499115,6.9,79.5,12.538993835449219,3.2368011474609375,7,1559.1171875,8192.0,19.03219223022461
4,91,0.0,20.649378538131714,13.4,79.5,12.539749145507812,3.2360458374023438,7,1549.3671875,8192.0,18.91317367553711
4,92,-1.0,20.86598825454712,8.1,79.5,12.539199829101562,3.2365951538085938,9,1549.3671875,8192.0,18.91317367553711
4,93,-1.0,21.0831880569458,11.2,79.5,12.548980712890625,3.2267684936523438,7,1549.3671875,8192.0,18.91317367553711
4,94,-1.0,21.301160097122192,4.3,79.5,12.53841781616211,3.237377166748047,6,1549.3671875,8192.0,18.91317367553711
4,95,-2.0,21.51926612854004,12.6,79.5,12.536640167236328,3.239154815673828,1,1548.8671875,8192.0,18.90707015991211
4,96,-1.0,21.734308004379272,9.0,79.5,12.53652572631836,3.239269256591797,1,1548.8671875,8192.0,18.90707015991211
4,97,-1.0,21.954582452774048,4.3,79.5,12.548564910888672,3.2272300720214844,10,1543.5546875,8192.0,18.842220306396484
5,98,-8.0,22.173442125320435,14.8,79.5,12.535720825195312,3.2400741577148438,9,1543.5546875,8192.0,18.842220306396484
5,99,-8.0,22.393213510513306,6.5,79.5,12.535392761230469,3.2404022216796875,7,1543.0546875,8192.0,18.836116790771484
5,100,3.0,22.607165813446045,7.5,79.4,12.53298568725586,3.242809295654297,9,1541.8671875,8192.0,18.82162094116211
5,101,-3.0,22.824498653411865,8.1,79.4,12.530925750732422,3.2448692321777344,8,1541.8671875,8192.0,18.82162094116211
5,102,3.0,23.044429302215576,2.6,79.4,12.529411315917969,3.2463836669921875,8,1541.8671875,8192.0,18.82162094116211
5,103,0.0,23.261144161224365,2.6,79.4,12.527061462402344,3.2487335205078125,13,1541.8671875,8192.0,18.82162094116211
5,104,5.0,23.478450536727905,4.5,79.4,12.526256561279297,3.2495384216308594,1,1540.9921875,8192.0,18.81093978881836
5,105,-1.0,23.696399688720703,18.7,79.4,12.52480697631836,3.250988006591797,3,1540.9921875,8192.0,18.81093978881836
5,106,0.0,23.917133331298828,15.1,79.4,12.524066925048828,3.251728057861328,6,1540.203125,8192.0,18.801307678222656
5,107,-3.0,24.137191772460938,2.9,79.4,12.522541046142578,3.253253936767578,15,1540.015625,8192.0,18.79901885986328
5,108,-1.0,24.35920548439026,5.3,79.4,12.525230407714844,3.2505645751953125,5,1534.515625,8192.0,18.73188018798828
5,109,-1.0,24.572367668151855,3.8,79.2,12.501720428466797,3.2740745544433594,13,1526.421875,8192.0,18.633079528808594
5,110,0.0,24.804309844970703,11.0,79.2,12.501213073730469,3.2745819091796875,24,1526.421875,8192.0,18.633079528808594
5,111,-1.0,25.018404960632324,8.6,79.2,12.498977661132812,3.2768173217773438,7,1526.421875,8192.0,18.633079528808594
5,112,-1.0,25.23534655570984,14.9,79.2,12.500804901123047,3.2749900817871094,6,1526.421875,8192.0,18.633079528808594
5,113,-1.0,25.452497482299805,17.8,79.2,12.50201416015625,3.2737808227539062,7,1526.421875,8192.0,18.633079528808594
6,114,3.0,25.672049283981323,14.4,79.2,12.502193450927734,3.273601531982422,8,1522.421875,8192.0,18.584251403808594
6,115,-1.0,25.891966342926025,15.7,79.3,12.50405502319336,3.271739959716797,17,1522.421875,8192.0,18.584251403808594
6,116,-1.0,26.10797381401062,12.0,79.3,12.512630462646484,3.263164520263672,32,1536.421875,8192.0,18.755149841308594
6,117,-1.0,26.32464861869812,10.1,79.3,12.512702941894531,3.263092041015625,27,1536.421875,8192.0,18.755149841308594
6,118,-1.0,26.544374227523804,9.9,79.3,12.512638092041016,3.2631568908691406,22,1536.421875,8192.0,18.755149841308594
6,119,0.0,26.76122260093689,20.0,79.3,12.51375961303711,3.262035369873047,9,1536.421875,8192.0,18.755149841308594
6,120,-1.0,26.981221675872803,2.1,79.3,12.51376724243164,3.2620277404785156,19,1536.421875,8192.0,18.755149841308594
6,121,1.0,27.201618194580078,12.3,79.4,12.531967163085938,3.2438278198242188,42,1647.38671875,8192.0,20.10970115661621
6,122,-3.0,27.44128441810608,39.8,79.5,12.533882141113281,3.241912841796875,37,1645.57421875,8192.0,20.087575912475586
6,123,-3.0,27.65381932258606,9.8,79.4,12.522216796875,3.2535781860351562,17,1634.34765625,8192.0,19.950532913208008
6,124,2.0,27.873172521591187,17.5,79.4,12.5230712890625,3.2527236938476562,34,1624.03515625,8192.0,19.824647903442383
6,125,-1.0,28.094327926635742,12.4,79.4,12.523193359375,3.2526016235351562,14,1624.28515625,8192.0,19.827699661254883
6,126,0.0,28.312504529953003,26.5,79.3,12.515495300292969,3.2602996826171875,14,1624.28515625,8192.0,19.827699661254883
6,127,0.0,28.53014302253723,15.3,79.3,12.515499114990234,3.260295867919922,12,1611.59765625,8192.0,19.672822952270508
6,128,-1.0,28.916618824005127,65.1,79.3,12.515357971191406,3.26043701171875,21,1611.72265625,8192.0,19.674348831176758
6,129,-1.0,29.148450136184692,43.1,79.9,12.598140716552734,3.177654266357422,18,1641.36328125,8192.0,20.03617286682129
6,130,0.0,29.3647620677948,27.6,79.9,12.600341796875,3.1754531860351562,41,1639.42578125,8192.0,20.012521743774414
6,131,-4.0,29.579174041748047,22.6,79.9,12.603111267089844,3.1726837158203125,33,1639.11328125,8192.0,20.00870704650879
7,132,0.0,29.79445719718933,25.5,79.9,12.610980987548828,3.164813995361328,21,1644.11328125,8192.0,20.06974220275879
7,133,-5.0,30.019346952438354,15.5,79.9,12.600433349609375,3.1758155822753906,16,1644.11328125,8192.0,20.06974220275879
7,134,0.0,30.234373569488525,17.6,79.5,12.545036315917969,3.2307586669921875,15,1628.86328125,8192.0,19.88358497619629
7,135,7.0,30.45022749900818,7.8,79.4,12.531444549560547,3.2443504333496094,10,1628.86328125,8192.0,19.88358497619629
7,136,-3.0,30.674785137176514,10.4,79.5,12.535541534423828,3.240253448486328,13,1576.23828125,8192.0,19.24118995666504
7,137,3.0,30.897301197052002,16.0,79.5,12.539562225341797,3.2362327575683594,20,1582.73828125,8192.0,19.32053565979004
7,138,0.0,31.115293502807617,14.8,79.5,12.548179626464844,3.2276153564453125,25,1565.26953125,8192.0,19.1072940826416
7,139,0.0,31.34195351600647,12.5,79.6,12.556842803955078,3.218952178955078,12,1565.26953125,8192.0,19.1072940826416
7,140,0.0,31.563023567199707,18.6,79.6,12.557106018066406,3.21868896484375,11,1565.39453125,8192.0,19.10881996154785
7,141,-3.0,31.78336811065674,28.6,79.7,12.566600799560547,3.2091941833496094,17,1543.36328125,8192.0,18.83988380432129
7,142,2.0,31.997275590896606,22.7,79.8,12.592399597167969,3.1834869384765625,31,1536.33203125,8192.0,18.754053115844727
7,143,0.0,32.215333700180054,30.3,80.2,12.652515411376953,3.123279571533203,40,1529.64453125,8192.0,18.67241859436035
7,144,1.0,32.432032108306885,15.7,80.3,12.666587829589844,3.1092071533203125,26,1529.89453125,8192.0,18.67547035217285
7,145,-3.0,32.65021371841431,30.4,80.4,12.683841705322266,3.0919532775878906,22,1532.58203125,8192.0,18.708276748657227
7,146,-1.0,32.87220811843872,30.2,80.4,12.688289642333984,3.087505340576172,52,1532.70703125,8192.0,18.709802627563477
7,147,3.0,33.08689999580383,13.9,80.4,12.68792724609375,3.0878677368164062,36,1532.83203125,8192.0,18.711328506469727
7,148,-5.0,33.30443215370178,39.8,80.4,12.684928894042969,3.0908660888671875,59,1559.02734375,8192.0,19.031095504760742
8,149,-1.0,33.51892924308777,13.1,80.4,12.685050964355469,3.0907440185546875,11,1559.02734375,8192.0,19.031095504760742
8,150,-1.0,33.737135887145996,16.8,80.4,12.680999755859375,3.0947952270507812,3,1559.02734375,8192.0,19.031095504760742
8,151,-1.0,33.952840089797974,24.2,80.4,12.682086944580078,3.093708038330078,0,1559.02734375,8192.0,19.031095504760742
8,152,-1.0,34.17123794555664,7.9,80.4,12.683670043945312,3.0921249389648438,0,1559.02734375,8192.0,19.031095504760742
8,153,-3.0,34.38821721076965,14.6,80.4,12.687507629394531,3.088287353515625,0,1559.02734375,8192.0,19.031095504760742
8,154,-1.0,34.60433506965637,14.0,80.4,12.685089111328125,3.090728759765625,0,1559.02734375,8192.0,19.031095504760742
8,155,-3.0,34.82267427444458,10.8,80.4,12.685256958007812,3.0905380249023438,0,1559.02734375,8192.0,19.031095504760742
8,156,0.0,35.04063081741333,8.2,80.4,12.684711456298828,3.091083526611328,0,1558.65234375,8192.0,19.026517868041992
8,157,0.0,35.25992703437805,10.2,80.4,12.683658599853516,3.0921363830566406,0,1558.43359375,8192.0,19.023847579956055
8,158,-1.0,35.480066537857056,7.8,80.4,12.682479858398438,3.0933151245117188,0,1553.17578125,8192.0,18.959665298461914
8,159,1.0,35.6990168094635,10.0,80.4,12.682479858398438,3.0933151245117188,0,1552.17578125,8192.0,18.947458267211914
8,160,3.0,35.91441512107849,8.2,80.4,12.681900024414062,3.0938949584960938,0,1552.17578125,8192.0,18.947458267211914
8,161,0.0,36.13120698928833,3.3,80.4,12.681293487548828,3.094501495361328,0,1551.92578125,8192.0,18.944406509399414
8,162,-4.0,36.3472580909729,16.8,80.4,12.684165954589844,3.0916290283203125,0,1542.55078125,8192.0,18.829965591430664
8,163,0.0,36.56477880477905,12.5,80.4,12.683940887451172,3.0918540954589844,0,1542.55078125,8192.0,18.829965591430664
8,164,0.0,36.78375816345215,10.0,80.4,12.683036804199219,3.0927581787109375,0,1542.55078125,8192.0,18.829965591430664
8,165,-3.0,36.998371839523315,7.6,80.4,12.683002471923828,3.092792510986328,0,1542.55078125,8192.0,18.829965591430664
9,166,5.0,37.21842169761658,8.9,80.4,12.681217193603516,3.0945777893066406,1,1542.55078125,8192.0,18.829965591430664
9,167,0.0,37.436497926712036,13.6,80.4,12.685111999511719,3.09063720703125,1,1542.55078125,8192.0,18.829965591430664
9,168,12.0,37.652103424072266,6.7,80.4,12.679088592529297,3.0967063903808594,1,1542.55078125,8192.0,18.829965591430664
9,169,0.0,37.8702552318573,4.1,80.4,12.67855453491211,3.097240447998047,6,1542.55078125,8192.0,18.829965591430664
9,170,-3.0,38.08692908287048,13.4,80.4,12.67855453491211,3.097240447998047,7,1542.55078125,8192.0,18.829965591430664
9,171,-1.0,38.30438804626465,21.3,80.4,12.679473876953125,3.0963211059570312,9,1531.39453125,8192.0,18.69378089904785
9,172,0.0,38.526097774505615,8.3,80.4,12.677692413330078,3.098102569580078,8,1531.39453125,8192.0,18.69378089904785
9,173,0.0,38.74284291267395,9.8,80.4,12.677322387695312,3.0984725952148438,8,1531.39453125,8192.0,18.69378089904785
9,174,0.0,38.96018862724304,11.0,80.4,12.676307678222656,3.0994873046875,8,1531.39453125,8192.0,18.69378089904785
9,175,-16.0,39.177183866500854,8.5,80.3,12.670276641845703,3.105518341064453,10,1531.39453125,8192.0,18.69378089904785
9,176,-3.0,39.39329719543457,21.0,80.3,12.665775299072266,3.1100196838378906,9,1531.39453125,8192.0,18.69378089904785
9,177,-8.0,39.60938262939453,19.0,80.3,12.666206359863281,3.109588623046875,9,1531.39453125,8192.0,18.69378089904785
9,178,0.0,39.827306509017944,11.6,80.3,12.662296295166016,3.1134986877441406,10,1531.39453125,8192.0,18.69378089904785
9,179,0.0,40.047301292419434,4.0,80.3,12.662288665771484,3.113506317138672,9,1531.39453125,8192.0,18.69378089904785
9,180,-1.0,40.264610052108765,9.6,80.3,12.663280487060547,3.1125144958496094,10,1531.39453125,8192.0,18.69378089904785
9,181,-1.0,40.484619140625,14.4,80.3,12.663223266601562,3.1125717163085938,9,1531.39453125,8192.0,18.69378089904785
9,182,0.0,40.70185923576355,6.8,80.3,12.663204193115234,3.112590789794922,10,1531.39453125,8192.0,18.69378089904785
9,183,0.0,40.92319941520691,11.5,80.3,12.663127899169922,3.1126670837402344,10,1531.39453125,8192.0,18.69378089904785
9,184,2.0,41.14111518859863,3.6,80.2,12.657577514648438,3.1182174682617188,9,1531.39453125,8192.0,18.69378089904785
9,185,0.0,41.36439609527588,9.3,80.2,12.656288146972656,3.1195068359375,10,1531.39453125,8192.0,18.69378089904785
9,186,-1.0,41.58336162567139,15.5,80.2,12.657539367675781,3.118255615234375,9,1531.39453125,8192.0,18.69378089904785
9,187,0.0,41.8031120300293,12.9,80.2,12.656913757324219,3.1188812255859375,9,1531.39453125,8192.0,18.69378089904785
9,188,0.0,42.01803517341614,14.4,80.2,12.656784057617188,3.1190109252929688,11,1537.39453125,8192.0,18.76702308654785
9,189,-1.0,42.23636984825134,13.9,80.2,12.657905578613281,3.117889404296875,9,1537.39453125,8192.0,18.76702308654785
9,190,-2.0,42.45357036590576,15.8,80.2,12.655895233154297,3.1198997497558594,9,1538.14453125,8192.0,18.77617835998535
10,191,5.0,42.673335790634155,14.8,80.2,12.655277252197266,3.1205177307128906,9,1538.14453125,8192.0,18.77617835998535
10,192,3.0,42.89030361175537,35.7,80.3,12.669200897216797,3.1065940856933594,10,1538.14453125,8192.0,18.77617835998535
10,193,-3.0,43.10610055923462,5.9,80.3,12.663501739501953,3.112293243408203,9,1538.14453125,8192.0,18.77617835998535
10,194,0.0,43.324891090393066,9.3,80.2,12.659473419189453,3.116321563720703,9,1538.14453125,8192.0,18.77617835998535
10,195,-3.0,43.54323196411133,9.9,80.2,12.65911865234375,3.1166763305664062,12,1538.14453125,8192.0,18.77617835998535
10,196,3.0,43.7572238445282,23.4,80.2,12.659065246582031,3.116729736328125,10,1538.14453125,8192.0,18.77617835998535
10,197,0.0,43.97353196144104,8.8,80.2,12.65902328491211,3.116771697998047,9,1538.14453125,8192.0,18.77617835998535
10,198,0.0,44.1960973739624,9.3,80.2,12.658855438232422,3.1169395446777344,9,1558.23828125,8192.0,19.02146339416504
10,199,0.0,44.41210913658142,15.0,80.2,12.657413482666016,3.1183815002441406,13,1558.23828125,8192.0,19.02146339416504
10,200,0.0,44.62747669219971,17.2,80.2,12.658199310302734,3.117595672607422,12,1559.30078125,8192.0,19.034433364868164
10,201,4.0,44.844682455062866,17.9,80.2,12.658199310302734,3.117595672607422,15,1559.30078125,8192.0,19.034433364868164
10,202,0.0,45.06293511390686,6.0,80.2,12.65822982788086,3.117565155029297,10,1559.30078125,8192.0,19.034433364868164
10,203,2.0,45.27942252159119,16.5,80.3,12.660514831542969,3.1152801513671875,11,1558.42578125,8192.0,19.023752212524414
10,204,-1.0,45.50142812728882,16.1,80.2,12.65890121459961,3.116893768310547,14,1558.80078125,8192.0,19.028329849243164
10,205,-3.0,45.717693567276,26.3,80.3,12.660076141357422,3.11572265625,11,1557.73828125,8192.0,19.01535987854004
10,206,0.0,45.93651795387268,9.9,80.2,12.659740447998047,3.1160545349121094,10,1556.05078125,8192.0,18.994760513305664
10,207,-4.0,46.1547646522522,10.3,80.2,12.659690856933594,3.1161041259765625,9,1556.05078125,8192.0,18.994760513305664
10,208,-1.0,46.38227820396423,14.4,80.1,12.632953643798828,3.142841339111328,10,1551.73828125,8192.0,18.94211769104004
10,209,-1.0,46.59918999671936,15.4,80.0,12.614425659179688,3.1613693237304688,9,1551.73828125,8192.0,18.94211769104004
11,210,0.0,46.81480169296265,20.2,79.9,12.61214828491211,3.163646697998047,10,1551.73828125,8192.0,18.94211769104004
11,211,0.0,47.03381896018982,3.8,79.9,12.604930877685547,3.1708641052246094,9,1551.73828125,8192.0,18.94211769104004
11,212,0.0,47.25020432472229,13.9,79.9,12.602596282958984,3.173198699951172,9,1551.73828125,8192.0,18.94211769104004
11,213,0.0,47.46751427650452,8.8,79.9,12.601703643798828,3.174091339111328,9,1551.73828125,8192.0,18.94211769104004
11,214,0.0,47.68362808227539,7.7,79.9,12.601516723632812,3.1742782592773438,9,1551.73828125,8192.0,18.94211769104004
11,215,-1.0,47.90034031867981,6.5,79.8,12.595218658447266,3.1805763244628906,9,1551.73828125,8192.0,18.94211769104004
11,216,-1.0,48.118279218673706,6.3,79.8,12.593467712402344,3.1823272705078125,9,1551.73828125,8192.0,18.94211769104004
11,217,0.0,48.33641576766968,16.1,79.8,12.593399047851562,3.1823959350585938,9,1543.26953125,8192.0,18.8387393951416
11,218,0.0,48.55334782600403,8.6,79.8,12.593406677246094,3.1823883056640625,9,1543.26953125,8192.0,18.8387393951416
