episode,step,reward,timestamp,cpu_percent,ram_percent,ram_used_gb,ram_available_gb,gpu_util_percent,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_percent,action,penalty_gpu_penalty,penalty_total_penalty,penalty_cpu_penalty,penalty_ram_penalty
3,59,0.0,25.146678686141968,6.3,47.7,7.526191711425781,8.249603271484375,0,817.33203125,8192.0,9.977197647094727,8,0.0,0.0,0.0,0.0
3,60,-3.0,25.48038101196289,5.6,47.7,7.526096343994141,8.249698638916016,1,817.33203125,8192.0,9.977197647094727,3,0.0,0.0,0.0,0.0
3,61,0.0,25.816380977630615,5.9,47.7,7.5257110595703125,8.250083923339844,1,817.33203125,8192.0,9.977197647094727,7,0.0,0.0,0.0,0.0
3,62,-1.0,26.146798372268677,1.5,47.7,7.525733947753906,8.25006103515625,0,817.33203125,8192.0,9.977197647094727,8,0.0,0.0,0.0,0.0
3,63,-1.0,26.490596055984497,0.0,47.7,7.525665283203125,8.250129699707031,2,817.33203125,8192.0,9.977197647094727,7,0.0,0.0,0.0,0.0
3,64,-10.0,26.822245359420776,3.4,47.7,7.5255889892578125,8.250205993652344,2,817.33203125,8192.0,9.977197647094727,2,0.0,0.0,0.0,0.0
3,65,2.0,27.151413440704346,0.0,47.7,7.525482177734375,8.250312805175781,0,817.33203125,8192.0,9.977197647094727,3,0.0,0.0,0.0,0.0
3,66,0.0,27.48307204246521,0.0,47.7,7.525455474853516,8.250347137451172,2,817.33203125,8192.0,9.977197647094727,1,0.0,0.0,0.0,0.0
3,67,0.0,27.813732147216797,2.3,47.7,7.519134521484375,8.256660461425781,2,817.33203125,8192.0,9.977197647094727,1,0.0,0.0,0.0,0.0
3,68,-2.0,28.144437789916992,0.0,47.7,7.518898010253906,8.25689697265625,0,817.33203125,8192.0,9.977197647094727,4,0.0,0.0,0.0,0.0
3,69,-3.0,28.47263216972351,0.0,47.7,7.518863677978516,8.25693130493164,2,817.33203125,8192.0,9.977197647094727,4,0.0,0.0,0.0,0.0
3,70,-1.0,28.805499792099,28.6,47.7,7.517223358154297,8.25857162475586,2,817.33203125,8192.0,9.977197647094727,6,0.0,0.0,0.0,0.0
3,71,-1.0,29.148964405059814,0.0,47.7,7.517173767089844,8.258621215820312,0,817.33203125,8192.0,9.977197647094727,7,0.0,0.0,0.0,0.0
4,72,-3.0,29.476868867874146,5.2,47.6,7.516838073730469,8.258956909179688,2,817.33203125,8192.0,9.977197647094727,5,0.0,0.0,0.0,0.0
4,73,0.0,29.806560516357422,0.7,47.6,7.516014099121094,8.259780883789062,2,817.33203125,8192.0,9.977197647094727,7,0.0,0.0,0.0,0.0
4,74,0.0,30.151846647262573,0.8,47.6,7.515895843505859,8.259899139404297,0,817.33203125,8192.0,9.977197647094727,1,0.0,0.0,0.0,0.0
4,75,-3.0,30.48114252090454,0.0,47.6,7.5158843994140625,8.259910583496094,2,817.33203125,8192.0,9.977197647094727,5,0.0,0.0,0.0,0.0
4,76,0.0,30.80854320526123,0.0,47.6,7.511138916015625,8.264656066894531,2,817.33203125,8192.0,9.977197647094727,6,0.0,0.0,0.0,0.0
4,77,0.0,31.13986563682556,0.0,47.6,7.5109100341796875,8.264884948730469,0,817.33203125,8192.0,9.977197647094727,2,0.0,0.0,0.0,0.0
4,78,0.0,31.467936515808105,0.0,47.6,7.510734558105469,8.265060424804688,2,817.33203125,8192.0,9.977197647094727,0,0.0,0.0,0.0,0.0
4,79,0.0,31.79684853553772,0.0,47.6,7.510288238525391,8.265506744384766,2,817.33203125,8192.0,9.977197647094727,0,0.0,0.0,0.0,0.0
4,80,-1.0,32.12795972824097,0.0,47.6,7.510108947753906,8.26568603515625,0,817.33203125,8192.0,9.977197647094727,8,0.0,0.0,0.0,0.0
4,81,-1.0,32.460577726364136,0.7,47.6,7.510089874267578,8.265705108642578,1,817.33203125,8192.0,9.977197647094727,8,0.0,0.0,0.0,0.0
4,82,0.0,32.79087805747986,1.0,47.6,7.510021209716797,8.26577377319336,1,817.33203125,8192.0,9.977197647094727,0,0.0,0.0,0.0,0.0
4,83,-3.0,33.1207811832428,2.3,47.6,7.510013580322266,8.26578140258789,0,817.33203125,8192.0,9.977197647094727,4,0.0,0.0,0.0,0.0
4,84,-3.0,33.4523708820343,0.0,47.6,7.510005950927734,8.265789031982422,2,817.33203125,8192.0,9.977197647094727,3,0.0,0.0,0.0,0.0
4,85,0.0,33.78097677230835,0.0,47.6,7.509918212890625,8.265876770019531,2,817.33203125,8192.0,9.977197647094727,2,0.0,0.0,0.0,0.0
4,86,0.0,34.110833168029785,0.0,47.6,7.509853363037109,8.265941619873047,0,817.33203125,8192.0,9.977197647094727,3,0.0,0.0,0.0,0.0
4,87,-1.0,34.44117498397827,0.0,47.6,7.509857177734375,8.265937805175781,1,817.33203125,8192.0,9.977197647094727,8,0.0,0.0,0.0,0.0
4,88,0.0,34.76529884338379,0.0,47.6,7.509746551513672,8.266048431396484,1,817.33203125,8192.0,9.977197647094727,2,0.0,0.0,0.0,0.0
4,89,-1.0,35.09428095817566,0.8,47.6,7.509735107421875,8.266059875488281,0,817.33203125,8192.0,9.977197647094727,6,0.0,0.0,0.0,0.0
4,90,-1.0,35.437954902648926,0.0,47.6,7.509571075439453,8.266223907470703,2,817.33203125,8192.0,9.977197647094727,8,0.0,0.0,0.0,0.0
5,91,0.0,35.78352093696594,0.0,47.6,7.509449005126953,8.266345977783203,2,817.33203125,8192.0,9.977197647094727,5,0.0,0.0,0.0,0.0
5,92,-3.0,36.11397385597229,0.8,47.6,7.508930206298828,8.266864776611328,0,817.33203125,8192.0,9.977197647094727,3,0.0,0.0,0.0,0.0
5,93,0.0,36.46028423309326,0.0,47.6,7.508930206298828,8.266864776611328,2,817.33203125,8192.0,9.977197647094727,8,0.0,0.0,0.0,0.0
5,94,-1.0,36.78924751281738,0.8,47.6,7.508869171142578,8.266925811767578,2,817.33203125,8192.0,9.977197647094727,8,0.0,0.0,0.0,0.0
5,95,0.0,37.1191771030426,10.3,47.6,7.508846282958984,8.266948699951172,0,817.33203125,8192.0,9.977197647094727,0,0.0,0.0,0.0,0.0
5,96,2.0,37.44815015792847,0.0,47.6,7.508827209472656,8.2669677734375,1,817.33203125,8192.0,9.977197647094727,3,0.0,0.0,0.0,0.0
5,97,-3.0,37.77900671958923,0.0,47.6,7.508796691894531,8.267009735107422,1,817.33203125,8192.0,9.977197647094727,3,0.0,0.0,0.0,0.0
5,98,-1.0,38.1108021736145,0.0,47.2,7.452465057373047,8.32332992553711,0,817.33203125,8192.0,9.977197647094727,7,0.0,0.0,0.0,0.0
5,99,9.0,38.43950819969177,0.7,47.2,7.452434539794922,8.323360443115234,2,817.33203125,8192.0,9.977197647094727,8,0.0,0.0,0.0,0.0
5,100,-1.0,38.771541118621826,0.0,47.2,7.451988220214844,8.323806762695312,2,817.33203125,8192.0,9.977197647094727,8,0.0,0.0,0.0,0.0
5,101,-3.0,39.098692417144775,0.0,47.2,7.451812744140625,8.323982238769531,0,817.33203125,8192.0,9.977197647094727,3,0.0,0.0,0.0,0.0
5,102,-3.0,39.429632902145386,100.0,47.2,7.451671600341797,8.32412338256836,2,817.33203125,8192.0,9.977197647094727,5,0.0,0.0,0.0,0.0
5,103,-3.0,39.759496450424194,2.1,47.2,7.4515533447265625,8.324241638183594,2,817.33203125,8192.0,9.977197647094727,3,0.0,0.0,0.0,0.0
5,104,-1.0,40.0884952545166,6.6,47.2,7.451469421386719,8.324325561523438,0,817.33203125,8192.0,9.977197647094727,8,0.0,0.0,0.0,0.0
5,105,0.0,40.4178466796875,0.0,47.2,7.451469421386719,8.324325561523438,2,817.33203125,8192.0,9.977197647094727,3,0.0,0.0,0.0,0.0
5,106,0.0,40.76013970375061,0.0,47.2,7.451450347900391,8.324344635009766,2,817.33203125,8192.0,9.977197647094727,0,0.0,0.0,0.0,0.0
5,107,-1.0,41.08850693702698,0.0,47.2,7.451389312744141,8.324405670166016,0,817.33203125,8192.0,9.977197647094727,8,0.0,0.0,0.0,0.0
5,108,1.0,41.42976427078247,1.4,47.2,7.451343536376953,8.324451446533203,0,817.33203125,8192.0,9.977197647094727,1,0.0,0.0,0.0,0.0
5,109,0.0,41.75870656967163,2.5,47.2,7.451240539550781,8.324554443359375,0,817.33203125,8192.0,9.977197647094727,0,0.0,0.0,0.0,0.0
5,110,-2.0,42.08962154388428,0.0,47.2,7.451229095458984,8.324565887451172,0,817.33203125,8192.0,9.977197647094727,4,0.0,0.0,0.0,0.0
6,111,0.0,42.41897702217102,0.9,47.2,7.4512176513671875,8.324577331542969,0,817.33203125,8192.0,9.977197647094727,1,0.0,0.0,0.0,0.0
6,112,0.0,42.76457452774048,0.0,47.2,7.451099395751953,8.324695587158203,0,817.33203125,8192.0,9.977197647094727,1,0.0,0.0,0.0,0.0
6,113,0.0,43.09308934211731,0.0,47.2,7.450599670410156,8.3251953125,0,817.33203125,8192.0,9.977197647094727,6,0.0,0.0,0.0,0.0
6,114,0.0,43.422910928726196,0.0,47.2,7.450595855712891,8.325199127197266,0,817.33203125,8192.0,9.977197647094727,0,0.0,0.0,0.0,0.0
6,115,-3.0,43.75188946723938,0.0,47.2,7.450435638427734,8.325359344482422,0,817.33203125,8192.0,9.977197647094727,1,0.0,0.0,0.0,0.0
6,116,3.0,44.08076572418213,0.0,47.2,7.450336456298828,8.325458526611328,0,817.33203125,8192.0,9.977197647094727,2,0.0,0.0,0.0,0.0
6,117,0.0,44.40784955024719,0.0,47.2,7.450252532958984,8.325542449951172,0,817.33203125,8192.0,9.977197647094727,2,0.0,0.0,0.0,0.0
6,118,-1.0,44.738046407699585,0.0,47.2,7.450244903564453,8.325550079345703,0,817.33203125,8192.0,9.977197647094727,7,0.0,0.0,0.0,0.0
6,119,0.0,45.06722164154053,0.0,47.2,7.450244903564453,8.325550079345703,2,817.33203125,8192.0,9.977197647094727,1,0.0,0.0,0.0,0.0
6,120,-1.0,45.4104540348053,0.0,47.2,7.450176239013672,8.325618743896484,0,817.33203125,8192.0,9.977197647094727,8,0.0,0.0,0.0,0.0
6,121,0.0,45.738263845443726,0.0,47.2,7.450008392333984,8.325786590576172,0,817.33203125,8192.0,9.977197647094727,1,0.0,0.0,0.0,0.0
6,122,0.0,46.065804958343506,0.0,47.2,7.450000762939453,8.325794219970703,2,817.33203125,8192.0,9.977197647094727,3,0.0,0.0,0.0,0.0
6,123,-1.0,46.39409041404724,1.8,47.2,7.450691223144531,8.325103759765625,0,817.33203125,8192.0,9.977197647094727,8,0.0,0.0,0.0,0.0
6,124,3.0,46.72160530090332,0.0,47.2,7.450626373291016,8.32516860961914,0,817.33203125,8192.0,9.977197647094727,5,0.0,0.0,0.0,0.0
6,125,-3.0,47.05200552940369,0.0,47.2,7.450645446777344,8.325149536132812,2,817.33203125,8192.0,9.977197647094727,4,0.0,0.0,0.0,0.0
6,126,0.0,47.377466678619385,0.0,47.2,7.450511932373047,8.32528305053711,0,817.33203125,8192.0,9.977197647094727,2,0.0,0.0,0.0,0.0
6,127,0.0,47.708128452301025,0.0,47.2,7.450469970703125,8.325325012207031,0,817.33203125,8192.0,9.977197647094727,1,0.0,0.0,0.0,0.0
6,128,-1.0,48.350945711135864,1.6,48.8,7.704261779785156,8.071533203125,8,821.51953125,8192.0,10.028314590454102,6,0.0,0.0,0.0,0.0
6,129,0.0,48.681220293045044,0.8,48.8,7.704624176025391,8.071170806884766,0,821.51953125,8192.0,10.028314590454102,2,0.0,0.0,0.0,0.0
6,130,-1.0,49.011032819747925,0.0,48.9,7.706901550292969,8.068893432617188,2,821.51953125,8192.0,10.028314590454102,8,0.0,0.0,0.0,0.0
6,131,-3.0,49.35461354255676,0.0,48.9,7.707149505615234,8.068645477294922,2,821.51953125,8192.0,10.028314590454102,4,0.0,0.0,0.0,0.0
7,132,8.0,49.68349289894104,0.0,48.9,7.707099914550781,8.068695068359375,0,821.51953125,8192.0,10.028314590454102,4,0.0,0.0,0.0,0.0
7,133,-1.0,50.01559066772461,0.0,48.9,7.706844329833984,8.068950653076172,1,821.51953125,8192.0,10.028314590454102,7,0.0,0.0,0.0,0.0
7,134,2.0,50.34702944755554,0.0,48.9,7.706844329833984,8.068950653076172,1,821.51953125,8192.0,10.028314590454102,4,0.0,0.0,0.0,0.0
7,135,-1.0,50.67705821990967,0.8,48.9,7.706821441650391,8.068973541259766,0,821.51953125,8192.0,10.028314590454102,7,0.0,0.0,0.0,0.0
7,136,-5.0,51.0025589466095,1.0,48.9,7.706790924072266,8.06900405883789,2,821.51953125,8192.0,10.028314590454102,2,0.0,0.0,0.0,0.0
7,137,0.0,51.33074355125427,0.0,48.9,7.706775665283203,8.069019317626953,2,821.51953125,8192.0,10.028314590454102,0,0.0,0.0,0.0,0.0
7,138,2.0,51.66086006164551,0.6,48.9,7.706653594970703,8.069141387939453,0,821.51953125,8192.0,10.028314590454102,6,0.0,0.0,0.0,0.0
7,139,4.0,51.99191927909851,1.7,48.9,7.706512451171875,8.069282531738281,3,821.51953125,8192.0,10.028314590454102,7,0.0,0.0,0.0,0.0
7,140,-3.0,52.32386088371277,0.0,48.9,7.707607269287109,8.068187713623047,3,821.51953125,8192.0,10.028314590454102,1,0.0,3.0,3.0,0.0
7,141,0.0,52.6564462184906,0.0,48.9,7.70745849609375,8.068336486816406,0,821.51953125,8192.0,10.028314590454102,0,0.0,0.0,0.0,0.0
7,142,-3.0,52.988600969314575,0.0,48.9,7.7074127197265625,8.068382263183594,2,821.51953125,8192.0,10.028314590454102,5,0.0,0.0,0.0,0.0
7,143,-6.0,53.31687331199646,0.0,48.9,7.7068939208984375,8.068901062011719,2,821.51953125,8192.0,10.028314590454102,8,0.0,0.0,0.0,0.0
7,144,-1.0,53.64493680000305,0.7,48.9,7.706890106201172,8.068904876708984,0,821.51953125,8192.0,10.028314590454102,7,0.0,0.0,0.0,0.0
7,145,0.0,53.972241163253784,3.2,48.9,7.706859588623047,8.06893539428711,1,821.51953125,8192.0,10.028314590454102,1,0.0,0.0,0.0,0.0
7,146,-3.0,54.31552743911743,3.0,48.9,7.707630157470703,8.068164825439453,1,821.51953125,8192.0,10.028314590454102,4,0.0,0.0,0.0,0.0
7,147,-8.0,54.645512342453,0.8,48.9,7.707611083984375,8.068183898925781,2,821.51953125,8192.0,10.028314590454102,5,0.0,0.0,0.0,0.0
7,148,-5.0,54.9902400970459,1.3,48.9,7.707611083984375,8.068187713623047,1,821.51953125,8192.0,10.028314590454102,2,0.0,0.0,0.0,0.0
7,149,0.0,55.322221755981445,33.3,48.4,7.634357452392578,8.141437530517578,1,821.51953125,8192.0,10.028314590454102,1,0.0,0.0,0.0,0.0
7,150,-3.0,55.664679765701294,1.8,48.4,7.635009765625,8.140785217285156,0,821.51953125,8192.0,10.028314590454102,4,0.0,0.0,0.0,0.0
7,151,0.0,56.00000357627869,3.8,48.4,7.635028839111328,8.140766143798828,1,821.51953125,8192.0,10.028314590454102,2,0.0,0.0,0.0,0.0
8,152,-1.0,56.336296796798706,0.0,48.4,7.635040283203125,8.140754699707031,1,821.51953125,8192.0,10.028314590454102,6,0.0,0.0,0.0,0.0
8,153,-1.0,56.67150950431824,100.0,48.4,7.6334991455078125,8.142295837402344,0,821.51953125,8192.0,10.028314590454102,6,0.0,0.0,0.0,0.0
8,154,-1.0,57.01052117347717,0.0,47.7,7.527473449707031,8.248321533203125,2,821.51953125,8192.0,10.028314590454102,7,0.0,0.0,0.0,0.0
8,155,0.0,57.34097933769226,0.0,47.7,7.527271270751953,8.248523712158203,2,821.51953125,8192.0,10.028314590454102,0,0.0,0.0,0.0,0.0
8,156,-8.0,57.6698944568634,0.0,47.7,7.527225494384766,8.24856948852539,0,821.51953125,8192.0,10.028314590454102,5,0.0,0.0,0.0,0.0
8,157,-3.0,58.01600193977356,0.7,47.7,7.5271453857421875,8.248649597167969,2,821.51953125,8192.0,10.028314590454102,4,0.0,0.0,0.0,0.0
8,158,-5.0,58.3450653553009,4.7,47.7,7.5266265869140625,8.249168395996094,2,821.51953125,8192.0,10.028314590454102,2,0.0,0.0,0.0,0.0
8,159,0.0,58.675447940826416,0.7,47.7,7.523227691650391,8.252567291259766,0,821.51953125,8192.0,10.028314590454102,2,0.0,0.0,0.0,0.0
8,160,-8.0,59.006442070007324,0.7,47.7,7.5229949951171875,8.252799987792969,3,821.51953125,8192.0,10.028314590454102,5,0.0,0.0,0.0,0.0
8,161,-3.0,59.336538791656494,5.7,47.7,7.522861480712891,8.252933502197266,3,821.51953125,8192.0,10.028314590454102,4,0.0,0.0,0.0,0.0
8,162,-3.0,59.66503047943115,4.4,47.7,7.522636413574219,8.253158569335938,0,821.51953125,8192.0,10.028314590454102,4,0.0,0.0,0.0,0.0
8,163,-8.0,59.99793744087219,0.0,47.7,7.522632598876953,8.253162384033203,3,821.51953125,8192.0,10.028314590454102,5,0.0,0.0,0.0,0.0
8,164,0.0,60.32844924926758,0.0,47.7,7.522605895996094,8.253189086914062,3,821.51953125,8192.0,10.028314590454102,1,0.0,0.0,0.0,0.0
8,165,4.0,60.672295331954956,0.0,47.7,7.5224151611328125,8.253379821777344,0,821.51953125,8192.0,10.028314590454102,7,0.0,0.0,0.0,0.0
8,166,0.0,61.002991914749146,0.0,47.7,7.5224151611328125,8.253379821777344,1,821.51953125,8192.0,10.028314590454102,0,0.0,0.0,0.0,0.0
8,167,-3.0,61.330435276031494,0.0,47.7,7.522407531738281,8.253387451171875,1,821.51953125,8192.0,10.028314590454102,4,0.0,0.0,0.0,0.0
8,168,-3.0,61.658289670944214,1.9,47.7,7.522331237792969,8.253463745117188,0,821.51953125,8192.0,10.028314590454102,4,0.0,0.0,0.0,0.0
8,169,1.0,62.007164478302,0.0,47.7,7.522468566894531,8.253326416015625,3,821.51953125,8192.0,10.028314590454102,2,0.0,0.0,0.0,0.0
8,170,3.0,62.33565354347229,0.0,47.7,7.522220611572266,8.25357437133789,3,821.51953125,8192.0,10.028314590454102,3,0.0,0.0,0.0,0.0
9,171,3.0,62.68100166320801,4.6,47.7,7.522129058837891,8.253665924072266,0,821.51953125,8192.0,10.028314590454102,1,0.0,0.0,0.0,0.0
