episode,step,reward,timestamp,cpu_percent,ram_percent,ram_used_gb,ram_available_gb,gpu_util_percent,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_percent
1,37,-4.38,13.038756847381592,5.4,81.9,12.925724029541016,2.8500709533691406,7,1429.7265625,8192.0,17.452716827392578
1,38,-7.38,13.367170572280884,3.3,82.0,12.93532943725586,2.840465545654297,11,1429.7265625,8192.0,17.452716827392578
1,39,-7.4,13.695154666900635,4.2,82.0,12.933414459228516,2.8423805236816406,10,1429.7265625,8192.0,17.452716827392578
2,40,-4.4,14.021174669265747,14.0,82.0,12.936210632324219,2.8395843505859375,10,1429.7265625,8192.0,17.452716827392578
2,41,-9.4,14.345295667648315,9.5,82.0,12.93429183959961,2.841503143310547,10,1429.7265625,8192.0,17.452716827392578
2,42,-5.4,14.675124645233154,10.5,82.0,12.93267822265625,2.8431167602539062,9,1429.7265625,8192.0,17.452716827392578
2,43,-4.4,15.002216815948486,7.2,82.0,12.930335998535156,2.845458984375,9,1429.7265625,8192.0,17.452716827392578
2,44,-4.4,15.32999873161316,2.1,82.0,12.930023193359375,2.8457717895507812,9,1429.7265625,8192.0,17.452716827392578
2,45,-4.38,15.657433271408081,2.2,81.9,12.925640106201172,2.8501548767089844,9,1429.7265625,8192.0,17.452716827392578
2,46,-4.38,15.982059478759766,6.0,82.0,12.937675476074219,2.8381195068359375,9,1429.7265625,8192.0,17.452716827392578
2,47,-6.4,16.311362743377686,3.6,82.0,12.937301635742188,2.8384933471679688,9,1429.7265625,8192.0,17.452716827392578
2,48,-4.4,16.638836145401,8.0,82.0,12.93167495727539,2.8441200256347656,10,1433.3515625,8192.0,17.496967315673828
2,49,-5.4,16.96690845489502,6.8,82.0,12.928470611572266,2.8473243713378906,21,1451.2890625,8192.0,17.715930938720703
2,50,-9.38,17.295059204101562,8.6,81.9,12.928081512451172,2.8477134704589844,0,1451.2890625,8192.0,17.715930938720703
2,51,-7.4,17.620306491851807,6.3,82.0,12.928962707519531,2.846832275390625,0,1452.1640625,8192.0,17.726612091064453
2,52,-2.4,17.94864845275879,4.1,82.0,12.929012298583984,2.846782684326172,0,1452.1640625,8192.0,17.726612091064453
2,53,-4.38,18.271138668060303,10.1,81.9,12.928096771240234,2.847698211669922,0,1452.1640625,8192.0,17.726612091064453
2,54,-4.38,18.594063758850098,7.6,81.9,12.928054809570312,2.8477401733398438,4,1452.6640625,8192.0,17.732715606689453
2,55,-7.4,18.922068119049072,5.8,82.0,12.928657531738281,2.847137451171875,4,1452.6640625,8192.0,17.732715606689453
2,56,-4.42,19.270235538482666,15.2,82.0,12.943645477294922,2.8321495056152344,11,1470.6640625,8192.0,17.952442169189453
2,57,-5.4,19.594425201416016,4.0,82.0,12.943473815917969,2.8323211669921875,7,1470.6640625,8192.0,17.952442169189453
2,58,-2.4,19.92214035987854,11.8,82.1,12.952098846435547,2.8236961364746094,2,1470.6640625,8192.0,17.952442169189453
2,59,-4.42,20.25040888786316,9.5,82.1,12.947654724121094,2.8281402587890625,2,1470.6640625,8192.0,17.952442169189453
2,60,-7.42,20.575639486312866,6.7,82.0,12.943828582763672,2.8319664001464844,1,1470.6640625,8192.0,17.952442169189453
2,61,-5.4,20.902148962020874,10.6,82.0,12.93862533569336,2.837169647216797,4,1470.6640625,8192.0,17.952442169189453
3,62,-4.4,21.228341817855835,7.9,82.0,12.938671112060547,2.8371238708496094,5,1458.6328125,8192.0,17.80557632446289
3,63,-5.4,21.55150532722473,17.9,82.0,12.938003540039062,2.8377914428710938,2,1458.6328125,8192.0,17.80557632446289
3,64,-7.4,21.878933906555176,10.3,82.0,12.938800811767578,2.836994171142578,3,1457.6953125,8192.0,17.794132232666016
3,65,-5.4,22.210299730300903,13.2,82.1,12.945629119873047,2.8301658630371094,14,1452.0078125,8192.0,17.72470474243164
3,66,-5.42,22.537161350250244,5.2,82.1,12.945541381835938,2.8302536010742188,8,1451.9140625,8192.0,17.723560333251953
3,67,-5.42,22.862390279769897,9.9,82.1,12.951534271240234,2.824260711669922,8,1450.8515625,8192.0,17.710590362548828
3,68,-7.42,23.190260648727417,25.5,82.2,12.9678955078125,2.8078994750976562,19,1449.9140625,8192.0,17.699146270751953
3,69,-4.5,23.51441717147827,23.2,82.5,13.013572692871094,2.7622222900390625,16,1443.5703125,8192.0,17.621707916259766
3,70,-4.5,23.843998670578003,2.3,82.5,13.007495880126953,2.768299102783203,32,1443.5703125,8192.0,17.621707916259766
3,71,-12.5,24.168864488601685,19.3,82.5,13.016864776611328,2.758930206298828,14,1430.8203125,8192.0,17.466068267822266
3,72,-6.52,24.49767541885376,19.8,82.6,13.032691955566406,2.74310302734375,18,1438.8828125,8192.0,17.56448745727539
3,73,-15.52,24.820208072662354,13.0,82.7,13.04977035522461,2.726024627685547,17,1437.5703125,8192.0,17.548465728759766
3,74,1.44,25.142568826675415,7.6,82.8,13.059329986572266,2.7164649963378906,28,1437.5703125,8192.0,17.548465728759766
3,75,-3.56,25.477295398712158,7.4,82.7,13.041801452636719,2.7339935302734375,22,1437.5703125,8192.0,17.548465728759766
3,76,-5.54,25.80343198776245,20.7,82.7,13.040164947509766,2.7356300354003906,29,1437.5703125,8192.0,17.548465728759766
3,77,-5.54,26.127809286117554,17.0,82.7,13.050788879394531,2.7250709533691406,16,1437.5703125,8192.0,17.548465728759766
3,78,-5.54,26.451010704040527,7.2,82.7,13.039119720458984,2.736675262451172,22,1437.5703125,8192.0,17.548465728759766
4,79,-4.52,26.785276412963867,7.6,82.6,13.037643432617188,2.7381515502929688,36,1439.2578125,8192.0,17.56906509399414
4,80,-4.56,27.12024235725403,4.8,82.8,13.06332015991211,2.712474822998047,6,1435.7578125,8192.0,17.52634048461914
4,81,-4.56,27.450187921524048,10.2,82.8,13.059917449951172,2.7158775329589844,1,1435.7578125,8192.0,17.52634048461914
4,82,-4.56,27.77410054206848,5.5,82.8,13.05984115600586,2.715953826904297,2,1435.3203125,8192.0,17.520999908447266
4,83,-4.54,28.102100610733032,2.4,82.7,13.044612884521484,2.731182098388672,1,1435.3203125,8192.0,17.520999908447266
4,84,-4.54,28.436347007751465,10.5,82.7,13.043708801269531,2.732086181640625,1,1435.3203125,8192.0,17.520999908447266
4,85,-7.54,28.763214349746704,5.6,82.7,13.04254150390625,2.7332534790039062,1,1435.3203125,8192.0,17.520999908447266
4,86,-1.52,29.087322235107422,13.6,82.6,13.038402557373047,2.7373924255371094,1,1435.3203125,8192.0,17.520999908447266
4,87,-4.54,29.41419816017151,6.7,82.7,13.0391845703125,2.7366104125976562,1,1435.3203125,8192.0,17.520999908447266
4,88,-4.56,29.741132497787476,12.4,82.8,13.056900024414062,2.7188949584960938,6,1432.0078125,8192.0,17.48056411743164
4,89,-9.56,30.06734299659729,10.2,82.8,13.060955047607422,2.7148399353027344,6,1432.0078125,8192.0,17.48056411743164
4,90,-4.56,30.393667697906494,7.3,82.8,13.058612823486328,2.717182159423828,2,1432.0078125,8192.0,17.48056411743164
4,91,-4.56,30.720316410064697,21.1,82.8,13.056320190429688,2.7194747924804688,1,1436.7578125,8192.0,17.53854751586914
4,92,-9.56,31.053240537643433,4.5,82.8,13.064933776855469,2.7108612060546875,11,1437.7578125,8192.0,17.55075454711914
4,93,-7.56,31.387062072753906,8.3,82.8,13.061538696289062,2.7142562866210938,15,1435.2578125,8192.0,17.52023696899414
4,94,-7.54,31.715176820755005,4.0,82.7,13.049144744873047,2.7266502380371094,2,1435.2578125,8192.0,17.52023696899414
4,95,-4.54,32.043434143066406,11.5,82.7,13.04769515991211,2.728099822998047,6,1435.2578125,8192.0,17.52023696899414
4,96,-1.54,32.37230610847473,9.2,82.7,13.040782928466797,2.7350120544433594,7,1435.2578125,8192.0,17.52023696899414
4,97,-5.52,32.71035146713257,5.0,82.6,13.037437438964844,2.7383575439453125,30,1435.2578125,8192.0,17.52023696899414
4,98,-12.54,33.03894901275635,11.4,82.7,13.052108764648438,2.7236862182617188,11,1435.2578125,8192.0,17.52023696899414
4,99,-0.54,33.36414456367493,9.0,82.7,13.039623260498047,2.7361717224121094,44,1471.0078125,8192.0,17.95663833618164
5,100,-7.52,33.68891215324402,12.5,82.5,13.007244110107422,2.7685508728027344,31,1471.0078125,8192.0,17.95663833618164
5,101,-5.5,34.01671600341797,12.4,82.4,13.005393981933594,2.7704010009765625,7,1471.0078125,8192.0,17.95663833618164
5,102,-4.48,34.34726905822754,26.7,82.5,13.009517669677734,2.766277313232422,10,1471.0078125,8192.0,17.95663833618164
5,103,-4.56,34.67311763763428,15.8,82.8,13.062984466552734,2.712810516357422,20,1461.6328125,8192.0,17.84219741821289
5,104,-7.56,34.997209787368774,26.9,82.5,13.014514923095703,2.7618141174316406,8,1461.6328125,8192.0,17.84219741821289
5,105,-1.5,35.32324457168579,11.9,82.4,12.996623992919922,2.7791709899902344,9,1461.0078125,8192.0,17.83456802368164
5,106,-4.48,35.65335750579834,10.1,82.4,12.996265411376953,2.779529571533203,11,1461.0078125,8192.0,17.83456802368164
5,107,-5.48,35.99296760559082,11.2,82.5,13.008460998535156,2.767333984375,9,1461.0078125,8192.0,17.83456802368164
5,108,-1.5,36.32477951049805,5.7,82.5,13.008228302001953,2.767566680908203,10,1461.0078125,8192.0,17.83456802368164
5,109,-1.48,36.650623083114624,11.2,82.4,13.001251220703125,2.7745437622070312,9,1461.0078125,8192.0,17.83456802368164
5,110,-9.48,36.9766411781311,39.0,82.4,13.002311706542969,2.7734832763671875,10,1461.0078125,8192.0,17.83456802368164
5,111,-4.48,37.303364276885986,5.4,82.4,13.002582550048828,2.773212432861328,11,1461.0078125,8192.0,17.83456802368164
5,112,-4.48,37.64513564109802,27.5,82.4,12.999649047851562,2.7761459350585938,11,1461.0078125,8192.0,17.83456802368164
5,113,-2.48,37.97347712516785,13.6,82.4,13.006649017333984,2.769145965576172,9,1461.0078125,8192.0,17.83456802368164
5,114,-5.48,38.32533550262451,11.0,82.4,13.006446838378906,2.76934814453125,11,1461.0078125,8192.0,17.83456802368164
5,115,-4.48,38.65390110015869,16.2,82.4,13.004535675048828,2.771259307861328,11,1461.0078125,8192.0,17.83456802368164
5,116,-6.48,38.97741413116455,9.2,82.5,13.008102416992188,2.7676925659179688,10,1461.0078125,8192.0,17.83456802368164
5,117,-3.5,39.323490142822266,21.0,82.5,13.010364532470703,2.765430450439453,10,1461.0078125,8192.0,17.83456802368164
5,118,-4.48,39.660210847854614,28.6,82.4,12.996192932128906,2.77960205078125,14,1461.0078125,8192.0,17.83456802368164
5,119,-4.48,39.98310327529907,14.8,82.3,12.987651824951172,2.7881431579589844,15,1461.0078125,8192.0,17.83456802368164
5,120,-4.46,40.311460733413696,4.8,82.3,12.987621307373047,2.7881736755371094,9,1461.0078125,8192.0,17.83456802368164
5,121,-4.46,40.63755559921265,7.8,82.3,12.988090515136719,2.7877044677734375,9,1461.0078125,8192.0,17.83456802368164
5,122,-12.46,40.963529109954834,19.2,82.3,12.988021850585938,2.7877731323242188,12,1468.0078125,8192.0,17.92001724243164
6,123,-7.46,41.2822163105011,58.8,82.3,12.98801040649414,2.7877845764160156,36,1468.0078125,8192.0,17.92001724243164
6,124,-4.46,41.604331254959106,11.7,82.3,12.989204406738281,2.786590576171875,25,1466.7578125,8192.0,17.90475845336914
6,125,-4.46,41.93391251564026,11.5,82.3,12.989604949951172,2.7861900329589844,23,1466.7578125,8192.0,17.90475845336914
6,126,-7.46,42.25844430923462,25.0,82.4,12.998992919921875,2.7768020629882812,20,1464.2578125,8192.0,17.87424087524414
6,127,-4.48,42.584131717681885,24.2,82.4,12.999603271484375,2.7761917114257812,15,1460.7578125,8192.0,17.83151626586914
6,128,-4.48,43.03640389442444,34.5,82.5,13.007408142089844,2.7683868408203125,10,1460.7578125,8192.0,17.83151626586914
6,129,-7.5,43.362414836883545,12.0,82.5,13.013946533203125,2.7618484497070312,9,1460.7578125,8192.0,17.83151626586914
6,130,-7.5,43.68508696556091,12.9,82.5,13.016681671142578,2.759113311767578,9,1460.7578125,8192.0,17.83151626586914
6,131,-5.5,44.012206077575684,10.2,82.5,13.021041870117188,2.7547531127929688,9,1460.7578125,8192.0,17.83151626586914
6,132,-4.5,44.338863372802734,5.9,82.5,13.019451141357422,2.7563438415527344,16,1460.7578125,8192.0,17.83151626586914
6,133,-7.5,44.66613411903381,10.2,82.5,13.01742172241211,2.758373260498047,13,1460.5078125,8192.0,17.82846450805664
6,134,-5.5,44.99429655075073,10.5,82.5,13.020965576171875,2.7548294067382812,14,1460.5078125,8192.0,17.82846450805664
6,135,-4.5,45.31732630729675,14.1,82.5,13.020870208740234,2.754924774169922,9,1460.5078125,8192.0,17.82846450805664
6,136,-4.5,45.640111446380615,16.2,82.5,13.02011489868164,2.7556800842285156,9,1460.5078125,8192.0,17.82846450805664
6,137,-5.5,45.96898007392883,20.2,82.5,13.02120590209961,2.754589080810547,9,1460.5078125,8192.0,17.82846450805664
6,138,-7.5,46.30040121078491,14.3,82.5,13.02071762084961,2.755077362060547,18,1460.5078125,8192.0,17.82846450805664
6,139,-5.54,46.626261472702026,28.4,82.8,13.069923400878906,2.705982208251953,21,1495.578125,8192.0,18.256568908691406
6,140,-7.54,47.00147819519043,9.7,82.7,13.044872283935547,2.730915069580078,5,1495.578125,8192.0,18.256568908691406
6,141,-4.52,47.32902932167053,14.5,82.6,13.03463363647461,2.741302490234375,9,1495.765625,8192.0,18.25885772705078
6,142,-3.52,47.65453815460205,21.8,82.6,13.027721405029297,2.7480735778808594,8,1496.265625,8192.0,18.26496124267578
6,143,-7.5,47.98031187057495,11.4,82.5,13.014324188232422,2.7614707946777344,7,1496.265625,8192.0,18.26496124267578
6,144,-7.5,48.310415267944336,14.7,82.5,13.013801574707031,2.761993408203125,0,1496.015625,8192.0,18.26190948486328
7,145,-4.5,48.63671827316284,18.8,82.5,13.008487701416016,2.7673072814941406,0,1495.015625,8192.0,18.24970245361328
7,146,-7.48,48.96024775505066,20.3,82.5,13.007530212402344,2.7682647705078125,0,1494.7265625,8192.0,18.246173858642578
7,147,-12.46,49.29870104789734,9.1,82.3,12.98775863647461,2.788036346435547,0,1494.7265625,8192.0,18.246173858642578
7,148,-4.46,49.62338328361511,11.4,82.3,12.986289978027344,2.7895050048828125,0,1478.2578125,8192.0,18.04513931274414
7,149,-4.46,49.95239567756653,17.7,82.3,12.98299789428711,2.792797088623047,1,1478.2578125,8192.0,18.04513931274414
7,150,-7.46,50.28044629096985,7.0,82.3,12.982261657714844,2.7935333251953125,1,1478.2578125,8192.0,18.04513931274414
7,151,-4.48,50.60542440414429,18.5,82.3,12.987171173095703,2.788623809814453,1,1478.2578125,8192.0,18.04513931274414
7,152,-0.46,50.93751525878906,11.1,82.3,12.985527038574219,2.7902679443359375,6,1478.2578125,8192.0,18.04513931274414
7,153,-5.46,51.262959718704224,15.3,82.3,12.988811492919922,2.7869834899902344,6,1478.2578125,8192.0,18.04513931274414
7,154,-7.46,51.594340562820435,13.4,82.3,12.990238189697266,2.7855567932128906,8,1478.2578125,8192.0,18.04513931274414
7,155,-4.48,51.91955757141113,11.8,82.4,12.999885559082031,2.775909423828125,9,1478.2578125,8192.0,18.04513931274414
7,156,2.52,52.246176958084106,14.3,82.4,12.998916625976562,2.7768783569335938,9,1468.8828125,8192.0,17.93069839477539
7,157,-4.48,52.574451208114624,10.0,82.4,12.997089385986328,2.778705596923828,9,1461.9453125,8192.0,17.846012115478516
7,158,-5.48,52.9013397693634,9.5,82.4,12.99721908569336,2.778575897216797,9,1461.9453125,8192.0,17.846012115478516
7,159,-12.48,53.22715497016907,8.0,82.4,12.99658203125,2.7792129516601562,9,1461.9453125,8192.0,17.846012115478516
7,160,-4.48,53.553406715393066,7.4,82.4,12.992191314697266,2.7836036682128906,9,1461.9453125,8192.0,17.846012115478516
7,161,-0.48,53.87877368927002,5.9,82.4,12.992095947265625,2.7836990356445312,9,1461.9453125,8192.0,17.846012115478516
7,162,-7.46,54.208775997161865,11.1,82.3,12.989692687988281,2.786102294921875,9,1461.9453125,8192.0,17.846012115478516
7,163,-7.46,54.53525924682617,9.7,82.3,12.99099349975586,2.784801483154297,9,1461.9453125,8192.0,17.846012115478516
8,164,-4.48,54.8649685382843,20.0,82.4,12.993061065673828,2.782733917236328,9,1461.9453125,8192.0,17.846012115478516
8,165,-5.48,55.19356656074524,9.6,82.4,12.9984130859375,2.7773818969726562,9,1461.9453125,8192.0,17.846012115478516
8,166,-5.48,55.52253341674805,4.1,82.4,12.996227264404297,2.7795677185058594,9,1461.9453125,8192.0,17.846012115478516
8,167,-7.48,55.85039496421814,13.0,82.4,12.995563507080078,2.780231475830078,9,1461.9453125,8192.0,17.846012115478516
8,168,-6.48,56.181599140167236,15.2,82.4,12.996395111083984,2.779399871826172,9,1461.9453125,8192.0,17.846012115478516
8,169,-0.48,56.50893521308899,3.8,82.3,12.988895416259766,2.7868995666503906,9,1461.6328125,8192.0,17.84219741821289
8,170,-1.46,56.84144973754883,9.5,82.3,12.988746643066406,2.78704833984375,9,1461.6328125,8192.0,17.84219741821289
8,171,-4.46,57.16901636123657,6.0,82.3,12.984672546386719,2.7911224365234375,9,1461.6328125,8192.0,17.84219741821289
8,172,-5.46,57.500609397888184,6.1,82.3,12.985759735107422,2.7900352478027344,9,1461.6328125,8192.0,17.84219741821289
8,173,-2.46,57.82858991622925,4.6,82.3,12.986919403076172,2.7888755798339844,9,1461.6328125,8192.0,17.84219741821289
8,174,-0.46,58.15744757652283,12.5,82.3,12.989112854003906,2.78668212890625,9,1461.6328125,8192.0,17.84219741821289
8,175,-5.46,58.482741594314575,8.4,82.3,12.988628387451172,2.7871665954589844,9,1461.6328125,8192.0,17.84219741821289
8,176,-4.46,58.81308627128601,5.2,82.3,12.981834411621094,2.7939605712890625,9,1461.6328125,8192.0,17.84219741821289
8,177,-9.46,59.14130210876465,15.6,82.3,12.983322143554688,2.7924728393554688,9,1461.6328125,8192.0,17.84219741821289
8,178,-7.46,59.471383810043335,7.5,82.2,12.974708557128906,2.80108642578125,9,1461.6328125,8192.0,17.84219741821289
8,179,-7.44,59.7971613407135,8.4,82.2,12.96566390991211,2.810131072998047,8,1461.6328125,8192.0,17.84219741821289
8,180,-6.44,60.12637996673584,9.7,82.2,12.967357635498047,2.8084373474121094,9,1461.6328125,8192.0,17.84219741821289
8,181,-4.44,60.452345848083496,7.1,82.2,12.97385025024414,2.8019447326660156,9,1461.6328125,8192.0,17.84219741821289
9,182,-4.46,60.78028202056885,8.3,82.3,12.982391357421875,2.7934036254882812,10,1462.7578125,8192.0,17.85593032836914
9,183,-7.46,61.109062910079956,6.3,82.3,12.983226776123047,2.7925682067871094,12,1472.8828125,8192.0,17.97952651977539
9,184,-5.46,61.43426465988159,6.4,82.3,12.983524322509766,2.7922706604003906,10,1472.8828125,8192.0,17.97952651977539
9,185,-4.46,61.76249432563782,1.5,82.3,12.982139587402344,2.7936553955078125,9,1472.8828125,8192.0,17.97952651977539
9,186,-4.46,62.09143304824829,1.3,82.3,12.981876373291016,2.7939186096191406,9,1472.8828125,8192.0,17.97952651977539
9,187,-7.46,62.41440510749817,3.1,82.3,12.982379913330078,2.793415069580078,9,1472.8828125,8192.0,17.97952651977539
9,188,-0.46,62.7425594329834,13.4,82.3,12.986328125,2.7894668579101562,9,1472.8828125,8192.0,17.97952651977539
9,189,-7.46,63.069180727005005,19.1,82.3,12.986282348632812,2.7895126342773438,9,1472.8828125,8192.0,17.97952651977539
9,190,-5.46,63.397221088409424,12.9,82.3,12.986358642578125,2.7894363403320312,9,1472.8828125,8192.0,17.97952651977539
9,191,-2.46,63.725404500961304,25.2,82.3,12.986865997314453,2.788928985595703,12,1468.3828125,8192.0,17.92459487915039
9,192,-5.46,64.05136179924011,10.7,82.3,12.985214233398438,2.7905807495117188,9,1468.3828125,8192.0,17.92459487915039
9,193,-4.46,64.37652015686035,4.8,82.3,12.982070922851562,2.7937240600585938,10,1468.3828125,8192.0,17.92459487915039
9,194,-7.46,64.70217967033386,12.6,82.3,12.982460021972656,2.7933349609375,9,1468.3828125,8192.0,17.92459487915039
9,195,-7.46,65.03034567832947,6.9,82.3,12.982292175292969,2.7935028076171875,9,1468.3828125,8192.0,17.92459487915039
9,196,-4.46,65.35768175125122,2.4,82.3,12.979846954345703,2.795948028564453,9,1468.3828125,8192.0,17.92459487915039
9,197,-4.46,65.68640279769897,5.7,82.3,12.980587005615234,2.795207977294922,9,1464.3828125,8192.0,17.87576675415039
9,198,-7.46,66.01405906677246,10.2,82.3,12.983169555664062,2.7926254272460938,9,1464.3828125,8192.0,17.87576675415039
10,199,-5.46,66.34136772155762,1.0,82.3,12.97659683227539,2.7991981506347656,12,1472.6328125,8192.0,17.97647476196289
10,200,-5.46,66.6688015460968,14.3,82.3,12.977176666259766,2.7986183166503906,10,1472.6328125,8192.0,17.97647476196289
10,201,-4.46,66.9983024597168,7.0,82.3,12.97739028930664,2.7984046936035156,10,1472.6328125,8192.0,17.97647476196289
10,202,-7.46,67.32479405403137,6.5,82.3,12.978893280029297,2.7969017028808594,9,1472.6328125,8192.0,17.97647476196289
10,203,-4.48,67.6514458656311,13.1,82.4,13.004486083984375,2.7713088989257812,9,1472.6328125,8192.0,17.97647476196289
10,204,-7.48,67.97909212112427,1.8,82.4,12.998394012451172,2.7774009704589844,9,1472.6328125,8192.0,17.97647476196289
10,205,-4.48,68.31325817108154,8.0,82.4,12.994937896728516,2.7808570861816406,9,1472.6328125,8192.0,17.97647476196289
10,206,-5.48,68.63180637359619,6.6,82.4,12.991809844970703,2.783985137939453,3,1472.6328125,8192.0,17.97647476196289
10,207,-0.48,68.96032691001892,0.7,82.3,12.99127197265625,2.7845230102539062,0,1468.0078125,8192.0,17.92001724243164
10,208,-6.48,69.28385663032532,4.6,82.3,12.990703582763672,2.7850914001464844,0,1470.7578125,8192.0,17.95358657836914
10,209,-9.46,69.61334085464478,9.4,82.3,12.988243103027344,2.7875518798828125,0,1470.7578125,8192.0,17.95358657836914
10,210,-3.46,69.93866562843323,5.3,82.3,12.98834228515625,2.7874526977539062,0,1481.3203125,8192.0,18.082523345947266
10,211,-12.46,70.26727247238159,5.3,82.3,12.98849868774414,2.7872962951660156,0,1482.5703125,8192.0,18.097782135009766
10,212,-2.46,70.59325122833252,6.8,82.3,12.986373901367188,2.7894210815429688,0,1482.6328125,8192.0,18.09854507446289
10,213,-5.46,70.92533421516418,4.4,82.3,12.98569107055664,2.7901039123535156,0,1482.6328125,8192.0,18.09854507446289
10,214,-5.46,71.25149631500244,8.8,82.4,12.996334075927734,2.779460906982422,0,1483.0078125,8192.0,18.10312271118164
10,215,-2.46,71.57882118225098,9.0,82.3,12.989299774169922,2.7864952087402344,0,1483.0078125,8192.0,18.10312271118164
10,216,-5.46,71.90339756011963,7.1,82.3,12.98714828491211,2.788646697998047,1,1483.0078125,8192.0,18.10312271118164
