episode,step,reward,timestamp,cpu_percent,ram_percent,ram_used_gb,ram_available_gb,gpu_util_percent,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_percent,action,penalty_ram_penalty,penalty_gpu_penalty,penalty_total_penalty,penalty_cpu_penalty
1,28,0.0,10.329792022705078,0.9,74.2,11.707046508789062,4.068748474121094,0,1071.39453125,8192.0,13.078546524047852,1,0.0,0.0,0.0,0.0
1,29,-3.0,10.656402826309204,2.4,74.2,11.70633316040039,4.069461822509766,0,1071.39453125,8192.0,13.078546524047852,5,0.0,0.0,0.0,0.0
1,30,-1.0,10.984142541885376,3.2,74.2,11.7069091796875,4.068885803222656,0,1071.39453125,8192.0,13.078546524047852,7,0.0,0.0,0.0,0.0
1,31,-3.0,11.31294846534729,0.0,74.2,11.705360412597656,4.0704345703125,0,1071.39453125,8192.0,13.078546524047852,5,0.0,0.0,0.0,0.0
1,32,-3.0,11.659179210662842,1.0,74.2,11.70523452758789,4.070560455322266,0,1071.39453125,8192.0,13.078546524047852,3,0.0,0.0,0.0,0.0
1,33,3.0,11.986045837402344,3.1,74.2,11.706222534179688,4.069572448730469,0,1071.39453125,8192.0,13.078546524047852,4,0.0,0.0,0.0,0.0
1,34,-3.0,12.314116954803467,11.1,73.9,11.659374237060547,4.116420745849609,0,1071.39453125,8192.0,13.078546524047852,3,0.0,0.0,0.0,0.0
1,35,-3.0,12.655559062957764,0.0,73.9,11.659393310546875,4.116401672363281,0,1071.39453125,8192.0,13.078546524047852,5,0.0,0.0,0.0,0.0
1,36,-3.0,12.98309588432312,0.0,73.9,11.659835815429688,4.115959167480469,0,1071.39453125,8192.0,13.078546524047852,3,0.0,0.0,0.0,0.0
1,37,-1.0,13.31200122833252,6.8,73.9,11.65993881225586,4.115856170654297,0,1066.14453125,8192.0,13.014459609985352,8,0.0,0.0,0.0,0.0
1,38,0.0,13.641452550888062,7.5,73.9,11.660152435302734,4.115642547607422,0,1072.58203125,8192.0,13.093042373657227,2,0.0,0.0,0.0,0.0
2,39,1.0,13.971791505813599,23.3,73.9,11.66238021850586,4.113414764404297,49,1078.77734375,8192.0,13.168668746948242,1,0.0,0.0,0.0,0.0
2,40,0.0,14.298503875732422,4.9,73.9,11.659721374511719,4.1160736083984375,4,1078.77734375,8192.0,13.168668746948242,2,0.0,0.0,0.0,0.0
2,41,-5.0,14.64557695388794,2.7,73.9,11.658554077148438,4.117240905761719,4,1078.77734375,8192.0,13.168668746948242,3,0.0,0.0,0.0,0.0
2,42,-3.0,14.975190877914429,9.7,73.9,11.657855987548828,4.117938995361328,0,1078.77734375,8192.0,13.168668746948242,4,0.0,0.0,0.0,0.0
2,43,0.0,15.304370880126953,14.6,73.9,11.658645629882812,4.117149353027344,5,1086.71484375,8192.0,13.265562057495117,0,0.0,0.0,0.0,0.0
2,44,-1.0,15.629621267318726,5.7,73.9,11.658504486083984,4.117290496826172,5,1086.71484375,8192.0,13.265562057495117,6,0.0,0.0,0.0,0.0
2,45,0.0,15.970952987670898,10.4,73.9,11.659000396728516,4.116794586181641,2,1086.77734375,8192.0,13.266324996948242,0,0.0,0.0,0.0,0.0
2,46,0.0,16.31239414215088,8.2,73.9,11.656196594238281,4.119598388671875,2,1087.27734375,8192.0,13.272428512573242,5,0.0,0.0,0.0,0.0
2,47,-3.0,16.643991708755493,4.9,73.9,11.657611846923828,4.118183135986328,2,1087.27734375,8192.0,13.272428512573242,5,0.0,0.0,0.0,0.0
2,48,-1.0,16.972219944000244,9.3,73.9,11.663795471191406,4.11199951171875,1,1087.27734375,8192.0,13.272428512573242,7,0.0,0.0,0.0,0.0
2,49,-1.0,17.30203080177307,12.9,73.9,11.663871765136719,4.1119232177734375,8,1088.40234375,8192.0,13.286161422729492,8,0.0,0.0,0.0,0.0
2,50,0.0,17.64383840560913,1.7,73.9,11.661441802978516,4.114353179931641,8,1088.40234375,8192.0,13.286161422729492,2,0.0,0.0,0.0,0.0
2,51,0.0,17.97446918487549,10.5,73.9,11.658546447753906,4.11724853515625,0,1088.40234375,8192.0,13.286161422729492,8,0.0,0.0,0.0,0.0
2,52,-1.0,18.303972959518433,3.6,73.9,11.659019470214844,4.1167755126953125,0,1086.33203125,8192.0,13.260889053344727,6,0.0,0.0,0.0,0.0
2,53,0.0,18.64785861968994,7.1,73.9,11.656761169433594,4.1190338134765625,0,1086.01953125,8192.0,13.257074356079102,8,0.0,0.0,0.0,0.0
2,54,-1.0,18.976192951202393,1.7,73.9,11.657794952392578,4.118000030517578,0,1086.01953125,8192.0,13.257074356079102,7,0.0,0.0,0.0,0.0
2,55,-3.0,19.305166721343994,3.1,73.9,11.656425476074219,4.1193695068359375,1,1080.14453125,8192.0,13.185358047485352,4,0.0,0.0,0.0,0.0
2,56,-1.0,19.64506244659424,8.5,73.9,11.656147003173828,4.119647979736328,1,1080.14453125,8192.0,13.185358047485352,7,0.0,0.0,0.0,0.0
3,57,-1.0,19.975974798202515,8.6,73.9,11.657772064208984,4.118022918701172,5,1087.76953125,8192.0,13.278436660766602,7,0.0,0.0,0.0,0.0
3,58,-1.0,20.307968854904175,7.8,73.9,11.657501220703125,4.118293762207031,17,1073.33203125,8192.0,13.102197647094727,8,0.0,0.0,0.0,0.0
3,59,5.0,20.637980699539185,8.9,73.9,11.656963348388672,4.118831634521484,17,1073.33203125,8192.0,13.102197647094727,1,0.0,0.0,0.0,0.0
3,60,0.0,20.964900732040405,1.7,73.9,11.658916473388672,4.116878509521484,9,1073.33203125,8192.0,13.102197647094727,2,0.0,0.0,0.0,0.0
3,61,1.0,21.293931007385254,2.1,73.9,11.662525177001953,4.113269805908203,0,1073.33203125,8192.0,13.102197647094727,1,0.0,0.0,0.0,0.0
3,62,12.0,21.620248556137085,0.0,73.9,11.66158676147461,4.114208221435547,0,1073.33203125,8192.0,13.102197647094727,3,0.0,0.0,0.0,0.0
3,63,-8.0,21.961634159088135,3.4,73.9,11.664237976074219,4.111793518066406,2,1073.33203125,8192.0,13.102197647094727,4,0.0,0.0,0.0,0.0
3,64,-7.0,22.29374933242798,0.0,73.9,11.661060333251953,4.114734649658203,0,1073.33203125,8192.0,13.102197647094727,3,0.0,0.0,0.0,0.0
3,65,-3.0,22.620846271514893,0.0,73.9,11.658252716064453,4.117542266845703,0,1073.33203125,8192.0,13.102197647094727,4,0.0,0.0,0.0,0.0
3,66,-3.0,22.94833755493164,1.9,73.9,11.660751342773438,4.115043640136719,2,1073.33203125,8192.0,13.102197647094727,3,0.0,0.0,0.0,0.0
3,67,-1.0,23.27779722213745,2.5,73.9,11.66162109375,4.114173889160156,1,1071.14453125,8192.0,13.075494766235352,7,0.0,0.0,0.0,0.0
3,68,-1.0,23.6240336894989,0.0,73.9,11.660778045654297,4.115016937255859,1,1071.14453125,8192.0,13.075494766235352,6,0.0,0.0,0.0,0.0
3,69,-8.0,23.949281692504883,3.2,73.9,11.660530090332031,4.115264892578125,2,1070.58203125,8192.0,13.068628311157227,5,0.0,0.0,0.0,0.0
3,70,-1.0,24.27532458305359,3.8,73.9,11.659122467041016,4.116672515869141,0,1061.33203125,8192.0,12.955713272094727,6,0.0,0.0,0.0,0.0
3,71,0.0,24.606966257095337,20.9,73.9,11.65850830078125,4.117286682128906,0,1064.89453125,8192.0,12.999200820922852,0,0.0,0.0,0.0,0.0
3,72,-3.0,24.936329126358032,3.6,73.7,11.632976531982422,4.142818450927734,24,1068.20703125,8192.0,13.039636611938477,3,0.0,0.0,0.0,0.0
3,73,0.0,25.262991666793823,14.4,73.7,11.633552551269531,4.142242431640625,24,1068.83203125,8192.0,13.047266006469727,1,0.0,0.0,0.0,0.0
3,74,0.0,25.59342646598816,5.1,73.7,11.629425048828125,4.146369934082031,11,1069.33203125,8192.0,13.053369522094727,1,0.0,0.0,0.0,0.0
3,75,2.0,25.922477960586548,4.3,73.7,11.62860107421875,4.147193908691406,2,1069.33203125,8192.0,13.053369522094727,6,0.0,0.0,0.0,0.0
4,76,2.0,26.25196385383606,7.8,73.8,11.642230987548828,4.133563995361328,2,1084.52734375,8192.0,13.238859176635742,8,0.0,0.0,0.0,0.0
4,77,8.0,26.583964347839355,11.9,73.8,11.647689819335938,4.128105163574219,8,1086.02734375,8192.0,13.257169723510742,4,0.0,0.0,0.0,0.0
4,78,-3.0,26.916964292526245,10.9,73.8,11.647411346435547,4.128383636474609,11,1086.02734375,8192.0,13.257169723510742,4,0.0,0.0,0.0,0.0
4,79,0.0,27.247543811798096,10.4,73.9,11.66610336303711,4.109691619873047,11,1086.02734375,8192.0,13.257169723510742,2,0.0,0.0,0.0,0.0
4,80,-10.0,27.581543445587158,6.8,74.0,11.6666259765625,4.109169006347656,0,1086.02734375,8192.0,13.257169723510742,3,0.0,0.0,0.0,0.0
4,81,-1.0,27.913100242614746,6.7,74.0,11.66635513305664,4.109439849853516,0,1086.02734375,8192.0,13.257169723510742,6,0.0,0.0,0.0,0.0
4,82,11.0,28.247283697128296,5.1,74.0,11.667404174804688,4.108390808105469,0,1086.02734375,8192.0,13.257169723510742,1,0.0,0.0,0.0,0.0
4,83,0.0,28.580283641815186,6.7,73.9,11.662399291992188,4.113395690917969,0,1086.02734375,8192.0,13.257169723510742,2,0.0,0.0,0.0,0.0
4,84,-11.0,28.913283824920654,6.0,73.9,11.662109375,4.113685607910156,0,1086.02734375,8192.0,13.257169723510742,3,0.0,0.0,0.0,0.0
4,85,-8.0,29.245444297790527,6.0,73.9,11.665336608886719,4.1104583740234375,0,1085.83203125,8192.0,13.254785537719727,5,0.0,0.0,0.0,0.0
4,86,-3.0,29.5785391330719,6.7,73.9,11.665019989013672,4.110774993896484,0,1085.83203125,8192.0,13.254785537719727,3,0.0,0.0,0.0,0.0
4,87,-1.0,29.90948724746704,10.1,73.9,11.664684295654297,4.111110687255859,0,1085.83203125,8192.0,13.254785537719727,8,0.0,0.0,0.0,0.0
4,88,-1.0,30.241726398468018,10.3,73.9,11.665916442871094,4.1098785400390625,0,1085.83203125,8192.0,13.254785537719727,6,0.0,0.0,0.0,0.0
4,89,-3.0,30.574030876159668,6.2,73.9,11.665691375732422,4.110103607177734,0,1085.83203125,8192.0,13.254785537719727,3,0.0,0.0,0.0,0.0
4,90,1.0,30.908325910568237,7.5,73.9,11.665412902832031,4.110382080078125,1,1083.45703125,8192.0,13.225793838500977,1,0.0,0.0,0.0,0.0
5,91,-3.0,31.241162300109863,8.1,73.9,11.664798736572266,4.110996246337891,1,1083.14453125,8192.0,13.221979141235352,4,0.0,0.0,0.0,0.0
5,92,0.0,31.573078632354736,5.7,73.9,11.66427230834961,4.111522674560547,1,1073.70703125,8192.0,13.106775283813477,0,0.0,0.0,0.0,0.0
5,93,-3.0,31.906466007232666,6.9,73.9,11.663818359375,4.111976623535156,1,1073.51953125,8192.0,13.104486465454102,5,0.0,0.0,0.0,0.0
5,94,-1.0,32.23999643325806,7.8,73.9,11.663448333740234,4.112346649169922,1,1073.51953125,8192.0,13.104486465454102,8,0.0,0.0,0.0,0.0
5,95,-3.0,32.568448305130005,14.5,73.9,11.662178039550781,4.113616943359375,0,1073.08203125,8192.0,13.099145889282227,5,0.0,0.0,0.0,0.0
5,96,3.0,32.90175700187683,7.0,73.9,11.66171646118164,4.114078521728516,1,1073.08203125,8192.0,13.099145889282227,2,0.0,0.0,0.0,0.0
5,97,-1.0,33.235387325286865,5.7,73.9,11.664497375488281,4.111297607421875,1,1073.08203125,8192.0,13.099145889282227,7,0.0,0.0,0.0,0.0
5,98,-3.0,33.568387508392334,9.5,73.9,11.664379119873047,4.111415863037109,0,1072.26953125,8192.0,13.089227676391602,4,0.0,0.0,0.0,0.0
5,99,-1.0,33.89873766899109,6.2,73.9,11.663986206054688,4.111808776855469,1,1072.26953125,8192.0,13.089227676391602,6,0.0,0.0,0.0,0.0
5,100,-3.0,34.23158931732178,8.2,74.0,11.674373626708984,4.101383209228516,1,1064.70703125,8192.0,12.996912002563477,4,0.0,0.0,0.0,0.0
5,101,-1.0,34.56490111351013,11.8,74.0,11.666278839111328,4.109516143798828,0,1055.51953125,8192.0,12.884759902954102,7,0.0,0.0,0.0,0.0
5,102,-3.0,34.897199392318726,5.9,73.9,11.664451599121094,4.1113433837890625,1,1062.01953125,8192.0,12.964105606079102,5,0.0,0.0,0.0,0.0
5,103,0.0,35.2301709651947,7.6,73.9,11.665679931640625,4.110115051269531,1,1062.14453125,8192.0,12.965631484985352,7,0.0,0.0,0.0,0.0
5,104,-1.0,35.564175605773926,8.1,73.9,11.665512084960938,4.110282897949219,0,1062.14453125,8192.0,12.965631484985352,8,0.0,0.0,0.0,0.0
5,105,5.0,35.896573066711426,11.7,73.9,11.665149688720703,4.110645294189453,2,1062.14453125,8192.0,12.965631484985352,1,0.0,0.0,0.0,0.0
5,106,0.0,36.22952318191528,7.5,73.9,11.665668487548828,4.110126495361328,2,1062.14453125,8192.0,12.965631484985352,0,0.0,0.0,0.0,0.0
5,107,0.0,36.56249475479126,8.2,73.9,11.665653228759766,4.110141754150391,0,1062.14453125,8192.0,12.965631484985352,5,0.0,0.0,0.0,0.0
5,108,0.0,36.89627170562744,9.9,73.9,11.664127349853516,4.111667633056641,1,1062.14453125,8192.0,12.965631484985352,0,0.0,0.0,0.0,0.0
5,109,1.0,37.22975516319275,8.4,73.9,11.664653778076172,4.111141204833984,1,1062.14453125,8192.0,12.965631484985352,1,0.0,0.0,0.0,0.0
6,110,-9.0,37.562081813812256,5.5,73.9,11.664836883544922,4.110958099365234,0,1062.14453125,8192.0,12.965631484985352,3,0.0,0.0,0.0,0.0
6,111,0.0,37.89509415626526,9.4,73.9,11.658294677734375,4.117500305175781,1,1062.14453125,8192.0,12.965631484985352,7,0.0,0.0,0.0,0.0
6,112,-3.0,38.2285041809082,7.5,73.9,11.66025161743164,4.115543365478516,1,1062.14453125,8192.0,12.965631484985352,3,0.0,0.0,0.0,0.0
6,113,3.0,38.5620174407959,6.0,73.9,11.65933609008789,4.116458892822266,0,1062.14453125,8192.0,12.965631484985352,5,0.0,0.0,0.0,0.0
6,114,0.0,38.896297454833984,9.2,73.9,11.658641815185547,4.117153167724609,1,1062.14453125,8192.0,12.965631484985352,0,0.0,0.0,0.0,0.0
6,115,-1.0,39.22937321662903,9.7,73.9,11.659866333007812,4.115928649902344,1,1062.14453125,8192.0,12.965631484985352,8,0.0,0.0,0.0,0.0
6,116,0.0,39.560659408569336,8.3,73.9,11.65948486328125,4.116310119628906,2,1062.14453125,8192.0,12.965631484985352,2,0.0,0.0,0.0,0.0
6,117,0.0,39.893224000930786,6.2,73.9,11.658287048339844,4.1175079345703125,1,1062.14453125,8192.0,12.965631484985352,2,0.0,0.0,0.0,0.0
6,118,-3.0,40.22727108001709,7.1,73.9,11.65799331665039,4.117801666259766,1,1062.14453125,8192.0,12.965631484985352,4,0.0,0.0,0.0,0.0
6,119,-1.0,40.5605742931366,5.4,73.9,11.658077239990234,4.117717742919922,0,1062.14453125,8192.0,12.965631484985352,8,0.0,0.0,0.0,0.0
6,120,-3.0,40.89448833465576,17.3,74.2,11.699283599853516,4.076511383056641,1,1062.14453125,8192.0,12.965631484985352,4,0.0,0.0,0.0,0.0
6,121,0.0,41.22536015510559,14.0,74.2,11.698589324951172,4.077205657958984,1,1062.14453125,8192.0,12.965631484985352,2,0.0,0.0,0.0,0.0
6,122,3.0,41.56047582626343,6.6,74.2,11.6983642578125,4.077430725097656,0,1062.14453125,8192.0,12.965631484985352,2,0.0,0.0,0.0,0.0
6,123,0.0,41.89286828041077,6.2,74.2,11.698062896728516,4.077732086181641,1,1062.14453125,8192.0,12.965631484985352,5,0.0,0.0,0.0,0.0
6,124,-3.0,42.22793412208557,10.5,74.1,11.694995880126953,4.080799102783203,1,1062.14453125,8192.0,12.965631484985352,3,0.0,0.0,0.0,0.0
6,125,0.0,42.56198072433472,5.9,74.1,11.695758819580078,4.080036163330078,0,1062.14453125,8192.0,12.965631484985352,6,0.0,0.0,0.0,0.0
6,126,-13.0,42.89510250091553,7.2,74.1,11.695507049560547,4.080287933349609,1,1062.14453125,8192.0,12.965631484985352,5,0.0,0.0,0.0,0.0
6,127,-1.0,43.22687315940857,7.7,74.1,11.696453094482422,4.079341888427734,1,1062.14453125,8192.0,12.965631484985352,8,0.0,0.0,0.0,0.0
7,128,-3.0,43.63881015777588,5.6,75.3,11.882526397705078,3.893268585205078,0,1070.14453125,8192.0,13.063287734985352,4,0.0,0.0,0.0,0.0
7,129,-3.0,43.97029733657837,6.4,75.3,11.882850646972656,3.8929443359375,2,1070.14453125,8192.0,13.063287734985352,3,0.0,0.0,0.0,0.0
7,130,-1.0,44.302836418151855,13.7,75.3,11.88330078125,3.8924942016601562,0,1070.14453125,8192.0,13.063287734985352,7,0.0,0.0,0.0,0.0
7,131,0.0,44.63463306427002,5.3,75.3,11.882831573486328,3.892963409423828,0,1070.14453125,8192.0,13.063287734985352,2,0.0,0.0,0.0,0.0
7,132,-3.0,44.96676063537598,6.1,75.3,11.882423400878906,3.89337158203125,0,1070.14453125,8192.0,13.063287734985352,4,0.0,0.0,0.0,0.0
7,133,0.0,45.29943108558655,8.8,75.3,11.883663177490234,3.892131805419922,0,1070.14453125,8192.0,13.063287734985352,0,0.0,0.0,0.0,0.0
7,134,-3.0,45.63245606422424,7.4,75.3,11.882518768310547,3.8932762145996094,0,1069.58203125,8192.0,13.056421279907227,3,0.0,0.0,0.0,0.0
7,135,0.0,45.96379351615906,6.6,75.3,11.88180160522461,3.893993377685547,0,1069.58203125,8192.0,13.056421279907227,1,0.0,0.0,0.0,0.0
7,136,2.0,46.294668197631836,10.7,75.3,11.882621765136719,3.8931732177734375,0,1069.58203125,8192.0,13.056421279907227,6,0.0,0.0,0.0,0.0
7,137,-3.0,46.625468492507935,6.5,75.3,11.883296966552734,3.892498016357422,0,1069.58203125,8192.0,13.056421279907227,3,0.0,0.0,0.0,0.0
7,138,0.0,46.95773959159851,9.3,75.3,11.884002685546875,3.8917922973632812,0,1067.51953125,8192.0,13.031244277954102,1,0.0,0.0,0.0,0.0
7,139,-1.0,47.28957200050354,10.4,75.4,11.90081787109375,3.8749771118164062,0,1067.51953125,8192.0,13.031244277954102,8,0.0,0.0,0.0,0.0
7,140,-1.0,47.622756004333496,5.4,75.4,11.900344848632812,3.8754501342773438,0,1067.51953125,8192.0,13.031244277954102,7,0.0,0.0,0.0,0.0
7,141,-3.0,47.956881284713745,6.6,75.4,11.89620590209961,3.879589080810547,0,1067.51953125,8192.0,13.031244277954102,3,0.0,0.0,0.0,0.0
7,142,-3.0,48.28809094429016,15.9,75.4,11.897087097167969,3.8787078857421875,0,1067.51953125,8192.0,13.031244277954102,4,0.0,0.0,0.0,0.0
7,143,-3.0,48.61864733695984,7.1,75.4,11.889595031738281,3.886199951171875,0,1067.51953125,8192.0,13.031244277954102,4,0.0,0.0,0.0,0.0
7,144,-1.0,48.95168089866638,5.7,75.3,11.886093139648438,3.8897018432617188,1,1067.51953125,8192.0,13.031244277954102,6,0.0,0.0,0.0,0.0
7,145,-2.0,49.285237073898315,6.0,75.1,11.85153579711914,3.9242591857910156,0,1067.51953125,8192.0,13.031244277954102,3,0.0,0.0,0.0,0.0
8,146,-3.0,49.619237422943115,5.1,75.1,11.840763092041016,3.9350318908691406,0,1067.51953125,8192.0,13.031244277954102,5,0.0,0.0,0.0,0.0
8,147,0.0,49.95012402534485,2.0,75.0,11.835994720458984,3.939800262451172,1,1067.51953125,8192.0,13.031244277954102,7,0.0,0.0,0.0,0.0
8,148,0.0,50.28278183937073,5.9,75.0,11.838756561279297,3.9370384216308594,0,1067.51953125,8192.0,13.031244277954102,1,0.0,0.0,0.0,0.0
8,149,3.0,50.61565184593201,12.9,75.1,11.847187042236328,3.928607940673828,0,1067.51953125,8192.0,13.031244277954102,4,0.0,0.0,0.0,0.0
8,150,0.0,50.960636615753174,15.5,75.1,11.848472595214844,3.9273223876953125,1,1067.51953125,8192.0,13.031244277954102,0,0.0,0.0,0.0,0.0
8,151,-5.0,51.29864478111267,4.6,75.1,11.846786499023438,3.9290084838867188,4,1066.51953125,8192.0,13.019037246704102,2,0.0,0.0,0.0,0.0
8,152,-1.0,51.62893199920654,1.2,75.1,11.84756088256836,3.928234100341797,4,1062.51953125,8192.0,12.970209121704102,8,0.0,0.0,0.0,0.0
8,153,-3.0,51.954543352127075,0.9,75.1,11.847419738769531,3.928375244140625,0,1062.51953125,8192.0,12.970209121704102,4,0.0,0.0,0.0,0.0
8,154,-1.0,52.29706835746765,7.3,75.1,11.846878051757812,3.9289169311523438,0,1062.51953125,8192.0,12.970209121704102,8,0.0,0.0,0.0,0.0
8,155,-3.0,52.64208197593689,0.0,75.1,11.848026275634766,3.9277687072753906,0,1062.51953125,8192.0,12.970209121704102,5,0.0,0.0,0.0,0.0
8,156,3.0,52.97516870498657,10.2,75.1,11.849098205566406,3.92669677734375,4,1062.51953125,8192.0,12.970209121704102,2,0.0,0.0,0.0,0.0
8,157,0.0,53.310688495635986,8.7,75.1,11.849212646484375,3.9265823364257812,0,1062.51953125,8192.0,12.970209121704102,7,0.0,0.0,0.0,0.0
8,158,-1.0,53.64495038986206,6.3,75.1,11.849193572998047,3.9266014099121094,0,1062.51953125,8192.0,12.970209121704102,8,0.0,0.0,0.0,0.0
8,159,0.0,53.97907829284668,14.0,75.1,11.849159240722656,3.9266357421875,4,1062.51953125,8192.0,12.970209121704102,0,0.0,0.0,0.0,0.0
8,160,0.0,54.30860662460327,2.2,75.1,11.844596862792969,3.9311981201171875,0,1062.51953125,8192.0,12.970209121704102,1,0.0,0.0,0.0,0.0
8,161,-1.0,54.637879848480225,0.0,75.1,11.849498748779297,3.9262962341308594,0,1062.51953125,8192.0,12.970209121704102,6,0.0,0.0,0.0,0.0
8,162,0.0,54.97049069404602,0.0,75.1,11.8499755859375,3.9258193969726562,4,1062.51953125,8192.0,12.970209121704102,1,0.0,0.0,0.0,0.0
8,163,0.0,55.296207427978516,1.3,75.1,11.842880249023438,3.9329147338867188,4,1062.51953125,8192.0,12.970209121704102,2,0.0,0.0,0.0,0.0
9,164,0.0,55.6406307220459,0.9,75.1,11.84036636352539,3.9354286193847656,4,1062.51953125,8192.0,12.970209121704102,2,0.0,0.0,0.0,0.0
9,165,0.0,55.966817140579224,0.0,75.1,11.843635559082031,3.932159423828125,8,1062.51953125,8192.0,12.970209121704102,0,0.0,0.0,0.0,0.0
9,166,0.0,56.3081910610199,0.5,75.1,11.842864990234375,3.9329299926757812,1,1062.51953125,8192.0,12.970209121704102,7,0.0,0.0,0.0,0.0
9,167,0.0,56.65052938461304,4.7,75.1,11.844635009765625,3.9311599731445312,1,1062.51953125,8192.0,12.970209121704102,7,0.0,0.0,0.0,0.0
9,168,-5.0,56.98136758804321,0.8,75.1,11.844539642333984,3.931255340576172,0,1062.51953125,8192.0,12.970209121704102,3,0.0,0.0,0.0,0.0
9,169,-8.0,57.32284069061279,3.7,75.1,11.844158172607422,3.9316368103027344,0,1062.51953125,8192.0,12.970209121704102,3,0.0,0.0,0.0,0.0
