episode,step,reward,timestamp,cpu_percent,ram_percent,ram_used_gb,ram_available_gb,gpu_util_percent,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_percent,action,penalty_cpu_penalty,penalty_total_penalty,penalty_ram_penalty,penalty_gpu_penalty
626,4858,-0.72,1646.8415644168854,2.6,81.6,12.871803283691406,2.9039993286132812,10,1355.27734375,8192.0,16.543912887573242,1,0.0,0.7199999999999989,0.7199999999999989,0.0
627,4859,-0.72,1647.1665720939636,4.7,81.6,12.871734619140625,2.9040603637695312,0,1353.46484375,8192.0,16.521787643432617,1,0.0,0.7199999999999989,0.7199999999999989,0.0
627,4860,-0.7,1647.4964153766632,4.4,81.5,12.86136245727539,2.9144325256347656,4,1353.46484375,8192.0,16.521787643432617,4,0.0,0.7000000000000001,0.7000000000000001,0.0
627,4861,-0.7,1647.8225195407867,7.3,81.5,12.865070343017578,2.910724639892578,4,1353.52734375,8192.0,16.522550582885742,1,0.0,0.7000000000000001,0.7000000000000001,0.0
627,4862,-0.7,1648.1466698646545,3.4,81.6,12.865287780761719,2.9105072021484375,0,1354.02734375,8192.0,16.528654098510742,1,0.0,0.7000000000000001,0.7000000000000001,0.0
627,4863,2.28,1648.4746417999268,5.0,81.6,12.870468139648438,2.9053268432617188,1,1355.15234375,8192.0,16.542387008666992,4,0.0,0.7199999999999989,0.7199999999999989,0.0
627,4864,-0.72,1648.9715917110443,4.0,81.6,12.874080657958984,2.901714324951172,1,1356.52734375,8192.0,16.559171676635742,1,0.0,0.7199999999999989,0.7199999999999989,0.0
627,4865,-2.72,1649.3141558170319,1.5,81.6,12.873821258544922,2.9019737243652344,1,1357.27734375,8192.0,16.568326950073242,4,0.0,0.7199999999999989,0.7199999999999989,0.0
627,4866,2.28,1649.6376974582672,14.5,81.6,12.874534606933594,2.9012603759765625,0,1358.46484375,8192.0,16.582822799682617,1,0.0,0.7199999999999989,0.7199999999999989,0.0
627,4867,3.28,1649.9777374267578,11.5,81.7,12.883747100830078,2.892047882080078,1,1358.46484375,8192.0,16.582822799682617,5,0.0,0.7199999999999989,0.7199999999999989,0.0
628,4868,-0.74,1650.3046488761902,5.6,81.7,12.882266998291016,2.8935279846191406,1,1358.46484375,8192.0,16.582822799682617,1,0.0,0.7400000000000007,0.7400000000000007,0.0
628,4869,3.28,1650.6293165683746,5.0,81.6,12.877124786376953,2.898670196533203,0,1358.46484375,8192.0,16.582822799682617,5,0.0,0.7199999999999989,0.7199999999999989,0.0
628,4870,4.28,1650.9579367637634,4.2,81.7,12.881053924560547,2.8947410583496094,0,1358.46484375,8192.0,16.582822799682617,1,0.0,0.7199999999999989,0.7199999999999989,0.0
628,4871,-0.74,1651.2854068279266,2.9,81.7,12.880985260009766,2.8948097229003906,0,1359.33984375,8192.0,16.593503952026367,1,0.0,0.7400000000000007,0.7400000000000007,0.0
628,4872,-4.72,1651.6114163398743,1.6,81.6,12.875926971435547,2.8998680114746094,1,1359.58984375,8192.0,16.596555709838867,4,0.0,0.7199999999999989,0.7199999999999989,0.0
628,4873,-0.72,1651.9526860713959,5.4,81.6,12.879013061523438,2.8967819213867188,0,1357.52734375,8192.0,16.571378707885742,1,0.0,0.7199999999999989,0.7199999999999989,0.0
628,4874,-0.72,1652.2785093784332,4.5,81.6,12.877738952636719,2.8980560302734375,0,1359.71484375,8192.0,16.598081588745117,1,0.0,0.7199999999999989,0.7199999999999989,0.0
629,4875,-0.72,1652.603743314743,6.2,81.6,12.869991302490234,2.905803680419922,1,1360.33984375,8192.0,16.605710983276367,1,0.0,0.7199999999999989,0.7199999999999989,0.0
629,4876,-0.72,1652.92644572258,13.4,81.6,12.878684997558594,2.8971099853515625,2,1360.15234375,8192.0,16.603422164916992,1,0.0,0.7199999999999989,0.7199999999999989,0.0
629,4877,-0.74,1653.2549827098846,6.9,81.6,12.87884521484375,2.8969497680664062,2,1360.15234375,8192.0,16.603422164916992,1,0.0,0.7400000000000007,0.7400000000000007,0.0
629,4878,-0.72,1653.583533525467,8.6,81.6,12.877693176269531,2.898101806640625,0,1360.15234375,8192.0,16.603422164916992,1,0.0,0.7199999999999989,0.7199999999999989,0.0
629,4879,-2.72,1653.9089579582214,2.7,81.6,12.879920959472656,2.8958740234375,0,1360.46484375,8192.0,16.607236862182617,4,0.0,0.7199999999999989,0.7199999999999989,0.0
629,4880,-0.74,1654.2332496643066,0.7,81.7,12.886455535888672,2.8893394470214844,1,1360.46484375,8192.0,16.607236862182617,1,0.0,0.7400000000000007,0.7400000000000007,0.0
630,4881,4.26,1654.5585341453552,4.2,81.7,12.886993408203125,2.8888015747070312,1,1360.46484375,8192.0,16.607236862182617,1,0.0,0.7400000000000007,0.7400000000000007,0.0
630,4882,1.26,1654.8856854438782,5.5,81.7,12.885814666748047,2.8899803161621094,1,1360.33984375,8192.0,16.605710983276367,1,0.0,0.7400000000000007,0.7400000000000007,0.0
630,4883,-4.74,1655.213376045227,12.7,81.7,12.888229370117188,2.8875656127929688,1,1360.58984375,8192.0,16.608762741088867,1,0.0,0.7400000000000007,0.7400000000000007,0.0
630,4884,-0.74,1655.5406000614166,15.8,81.7,12.88766098022461,2.888134002685547,2,1368.96484375,8192.0,16.710996627807617,1,0.0,0.7400000000000007,0.7400000000000007,0.0
630,4885,-0.74,1655.870305776596,15.5,81.7,12.896183013916016,2.8796119689941406,2,1369.40234375,8192.0,16.716337203979492,1,0.0,0.7400000000000007,0.7400000000000007,0.0
630,4886,-0.76,1656.2127149105072,9.5,81.8,12.901058197021484,2.874736785888672,0,1369.90234375,8192.0,16.722440719604492,1,0.0,0.7599999999999995,0.7599999999999995,0.0
630,4887,-2.76,1656.5422999858856,21.6,81.8,12.898506164550781,2.877288818359375,3,1370.71484375,8192.0,16.732358932495117,4,0.0,0.7599999999999995,0.7599999999999995,0.0
631,4888,-0.76,1656.8736670017242,24.7,81.9,12.926834106445312,2.8489608764648438,3,1371.08984375,8192.0,16.736936569213867,1,0.0,0.7599999999999995,0.7599999999999995,0.0
631,4889,-0.74,1657.1977453231812,20.7,81.5,12.854713439941406,2.92108154296875,0,1372.02734375,8192.0,16.748380661010742,1,0.0,0.7400000000000007,0.7400000000000007,0.0
631,4890,2.3,1657.5262672901154,39.8,81.4,12.846183776855469,2.929668426513672,1,1372.52734375,8192.0,16.754484176635742,4,0.0,0.7000000000000001,0.7000000000000001,0.0
631,4891,-0.68,1657.8549568653107,9.5,81.4,12.846309661865234,2.929485321044922,1,1372.40234375,8192.0,16.752958297729492,1,0.0,0.6800000000000012,0.6800000000000012,0.0
631,4892,-0.7,1658.1798343658447,2.9,81.5,12.854728698730469,2.9210662841796875,1,1372.96484375,8192.0,16.759824752807617,1,0.0,0.7000000000000001,0.7000000000000001,0.0
631,4893,1.3,1658.505276441574,4.5,81.5,12.853775024414062,2.9220199584960938,0,1372.96484375,8192.0,16.759824752807617,5,0.0,0.7000000000000001,0.7000000000000001,0.0
631,4894,-0.7,1658.8298251628876,4.5,81.5,12.853736877441406,2.92205810546875,0,1364.58984375,8192.0,16.657590866088867,1,0.0,0.7000000000000001,0.7000000000000001,0.0
631,4895,-0.7,1659.1609513759613,7.3,81.5,12.857227325439453,2.918567657470703,2,1373.40234375,8192.0,16.765165328979492,1,0.0,0.7000000000000001,0.7000000000000001,0.0
631,4896,-4.7,1659.486610174179,3.5,81.5,12.857913970947266,2.9178810119628906,0,1373.15234375,8192.0,16.762113571166992,4,0.0,0.7000000000000001,0.7000000000000001,0.0
631,4897,-0.7,1659.809336900711,16.3,81.5,12.856372833251953,2.919422149658203,0,1372.90234375,8192.0,16.759061813354492,1,0.0,0.7000000000000001,0.7000000000000001,0.0
631,4898,-0.7,1660.1408603191376,7.8,81.6,12.866085052490234,2.909709930419922,0,1372.96484375,8192.0,16.759824752807617,1,0.0,0.7000000000000001,0.7000000000000001,0.0
631,4899,-0.72,1660.466323852539,2.2,81.6,12.86907958984375,2.9067153930664062,0,1372.96484375,8192.0,16.759824752807617,1,0.0,0.7199999999999989,0.7199999999999989,0.0
631,4900,-0.72,1660.7917284965515,5.2,81.6,12.86800765991211,2.907787322998047,0,1372.71484375,8192.0,16.756772994995117,1,0.0,0.7199999999999989,0.7199999999999989,0.0
631,4901,-0.72,1661.1147196292877,3.1,81.6,12.87137222290039,2.9044227600097656,3,1375.08984375,8192.0,16.785764694213867,1,0.0,0.7199999999999989,0.7199999999999989,0.0
631,4902,-0.72,1661.4441449642181,6.6,81.5,12.862884521484375,2.9129104614257812,2,1375.46484375,8192.0,16.790342330932617,1,0.0,0.7199999999999989,0.7199999999999989,0.0
631,4903,-0.7,1661.7827806472778,4.5,81.5,12.86263656616211,2.913158416748047,2,1367.65234375,8192.0,16.694974899291992,1,0.0,0.7000000000000001,0.7000000000000001,0.0
631,4904,-0.72,1662.1086525917053,5.5,81.6,12.865825653076172,2.9099693298339844,0,1367.65234375,8192.0,16.694974899291992,1,0.0,0.7199999999999989,0.7199999999999989,0.0
632,4905,1.28,1662.4352939128876,4.6,81.6,12.866477966308594,2.9093170166015625,0,1367.65234375,8192.0,16.694974899291992,1,0.0,0.7199999999999989,0.7199999999999989,0.0
632,4906,-0.72,1662.7647733688354,2.9,81.6,12.865421295166016,2.9103736877441406,0,1367.65234375,8192.0,16.694974899291992,1,0.0,0.7199999999999989,0.7199999999999989,0.0
632,4907,-0.72,1663.089525461197,7.1,81.6,12.8671875,2.9086074829101562,0,1375.65234375,8192.0,16.792631149291992,1,0.0,0.7199999999999989,0.7199999999999989,0.0
632,4908,3.28,1663.4212307929993,10.7,81.5,12.862228393554688,2.9135665893554688,1,1376.02734375,8192.0,16.797208786010742,4,0.0,0.7199999999999989,0.7199999999999989,0.0
632,4909,-2.7,1663.7467067241669,14.1,81.5,12.862308502197266,2.9134864807128906,1,1376.15234375,8192.0,16.798734664916992,5,0.0,0.7000000000000001,0.7000000000000001,0.0
633,4910,-0.7,1664.0704143047333,10.2,81.4,12.845458984375,2.9303359985351562,2,1377.02734375,8192.0,16.809415817260742,1,0.0,0.7000000000000001,0.7000000000000001,0.0
633,4911,-2.6,1664.4010891914368,9.3,80.9,12.769905090332031,3.005889892578125,2,1377.40234375,8192.0,16.813993453979492,1,0.0,0.6000000000000001,0.6000000000000001,0.0
633,4912,1.42,1664.7278106212616,2.1,80.9,12.770225524902344,3.0055694580078125,2,1377.40234375,8192.0,16.813993453979492,1,0.0,0.5800000000000012,0.5800000000000012,0.0
633,4913,-0.6,1665.0520222187042,7.0,81.0,12.775447845458984,3.0002899169921875,1,1377.21484375,8192.0,16.811704635620117,1,0.0,0.6000000000000001,0.6000000000000001,0.0
633,4914,-0.6,1665.378415107727,3.0,81.0,12.77939224243164,2.9964027404785156,1,1377.21484375,8192.0,16.811704635620117,1,0.0,0.6000000000000001,0.6000000000000001,0.0
633,4915,7.42,1665.7027082443237,6.2,81.0,12.773731231689453,3.002063751220703,1,1377.65234375,8192.0,16.817045211791992,1,0.0,0.5800000000000012,0.5800000000000012,0.0
633,4916,-0.62,1666.0288758277893,1.8,81.1,12.790119171142578,2.985675811767578,0,1377.96484375,8192.0,16.820859909057617,1,0.0,0.6199999999999989,0.6199999999999989,0.0
633,4917,-8.62,1666.35427069664,7.4,81.1,12.788524627685547,2.9872703552246094,0,1375.33984375,8192.0,16.788816452026367,1,0.0,0.6199999999999989,0.6199999999999989,0.0
633,4918,-2.62,1666.6789474487305,6.1,81.0,12.781471252441406,2.99432373046875,2,1375.40234375,8192.0,16.789579391479492,5,0.0,0.6199999999999989,0.6199999999999989,0.0
634,4919,-0.62,1667.0064816474915,12.9,81.1,12.79104995727539,2.9847450256347656,0,1375.40234375,8192.0,16.789579391479492,1,0.0,0.6199999999999989,0.6199999999999989,0.0
634,4920,-0.62,1667.3367431163788,12.4,81.1,12.799274444580078,2.976520538330078,0,1376.15234375,8192.0,16.798734664916992,1,0.0,0.6199999999999989,0.6199999999999989,0.0
634,4921,4.36,1667.6628460884094,8.1,81.2,12.803062438964844,2.9727325439453125,0,1375.90234375,8192.0,16.795682907104492,1,0.0,0.6400000000000006,0.6400000000000006,0.0
634,4922,2.36,1667.9911005496979,13.4,81.1,12.800750732421875,2.9750442504882812,0,1368.27734375,8192.0,16.702604293823242,5,0.0,0.6400000000000006,0.6400000000000006,0.0
634,4923,-3.64,1668.318170785904,8.7,81.2,12.81539535522461,2.960399627685547,0,1377.40234375,8192.0,16.813993453979492,1,0.0,0.6400000000000006,0.6400000000000006,0.0
634,4924,-0.64,1668.6410179138184,15.2,81.2,12.81368637084961,2.962108612060547,0,1377.40234375,8192.0,16.813993453979492,1,0.0,0.6400000000000006,0.6400000000000006,0.0
634,4925,-4.66,1668.968045949936,9.5,81.3,12.825660705566406,2.95013427734375,0,1376.58984375,8192.0,16.804075241088867,1,0.0,0.6599999999999995,0.6599999999999995,0.0
634,4926,-0.66,1669.2965667247772,7.9,81.3,12.82601547241211,2.949779510498047,0,1375.46484375,8192.0,16.790342330932617,1,0.0,0.6599999999999995,0.6599999999999995,0.0
634,4927,3.34,1669.624293088913,16.4,81.3,12.821617126464844,2.9541778564453125,0,1376.21484375,8192.0,16.799497604370117,4,0.0,0.6599999999999995,0.6599999999999995,0.0
635,4928,2.34,1669.9705784320831,7.9,81.3,12.820514678955078,2.955280303955078,0,1376.08984375,8192.0,16.797971725463867,1,0.0,0.6599999999999995,0.6599999999999995,0.0
635,4929,-0.66,1670.3196828365326,6.8,81.3,12.820793151855469,2.9550018310546875,0,1376.08984375,8192.0,16.797971725463867,1,0.0,0.6599999999999995,0.6599999999999995,0.0
635,4930,-0.66,1670.678765296936,15.2,81.3,12.8206787109375,2.9551162719726562,0,1366.46484375,8192.0,16.680479049682617,1,0.0,0.6599999999999995,0.6599999999999995,0.0
635,4931,-0.66,1671.0018203258514,11.1,81.3,12.821578979492188,2.9542160034179688,1,1366.46484375,8192.0,16.680479049682617,1,0.0,0.6599999999999995,0.6599999999999995,0.0
635,4932,-7.66,1671.3673763275146,8.6,81.3,12.824394226074219,2.9514007568359375,1,1364.15234375,8192.0,16.652250289916992,5,0.0,0.6599999999999995,0.6599999999999995,0.0
635,4933,-0.66,1671.7273652553558,13.5,81.2,12.816509246826172,2.9592857360839844,2,1364.27734375,8192.0,16.653776168823242,1,0.0,0.6599999999999995,0.6599999999999995,0.0
635,4934,3.36,1672.0947268009186,12.1,81.2,12.816642761230469,2.9591522216796875,1,1364.40234375,8192.0,16.655302047729492,4,0.0,0.6400000000000006,0.6400000000000006,0.0
636,4935,-0.66,1672.4426259994507,21.1,81.3,12.821754455566406,2.95404052734375,0,1365.02734375,8192.0,16.662931442260742,1,0.0,0.6599999999999995,0.6599999999999995,0.0
636,4936,-0.66,1672.776026725769,26.3,81.4,12.84332275390625,2.9324722290039062,0,1364.77734375,8192.0,16.659879684448242,1,0.0,0.6599999999999995,0.6599999999999995,0.0
636,4937,3.32,1673.1466329097748,20.9,81.5,12.850967407226562,2.9248275756835938,2,1365.58984375,8192.0,16.669797897338867,5,0.0,0.6800000000000012,0.6800000000000012,0.0
636,4938,1.3,1673.4918789863586,17.7,81.5,12.85232925415039,2.9234848022460938,0,1357.77734375,8192.0,16.574430465698242,5,0.0,0.7000000000000001,0.7000000000000001,0.0
636,4939,4.3,1673.8206267356873,20.0,81.4,12.848640441894531,2.927154541015625,0,1360.65234375,8192.0,16.609525680541992,1,0.0,0.7000000000000001,0.7000000000000001,0.0
636,4940,-0.7,1674.1437385082245,11.4,81.5,12.859695434570312,2.9160995483398438,3,1360.65234375,8192.0,16.609525680541992,1,0.0,0.7000000000000001,0.7000000000000001,0.0
636,4941,-0.7,1674.5004799365997,16.5,81.5,12.86407470703125,2.9117202758789062,1,1361.21484375,8192.0,16.616392135620117,1,0.0,0.7000000000000001,0.7000000000000001,0.0
636,4942,4.3,1674.8782892227173,8.8,81.5,12.856269836425781,2.919525146484375,1,1361.58984375,8192.0,16.620969772338867,1,0.0,0.7000000000000001,0.7000000000000001,0.0
637,4943,-0.7,1675.2342936992645,8.5,81.5,12.85953140258789,2.9162635803222656,0,1362.33984375,8192.0,16.630125045776367,1,0.0,0.7000000000000001,0.7000000000000001,0.0
637,4944,-0.7,1675.5893867015839,3.4,81.5,12.8587646484375,2.9170303344726562,0,1363.46484375,8192.0,16.643857955932617,1,0.0,0.7000000000000001,0.7000000000000001,0.0
637,4945,-2.7,1675.9185128211975,10.3,81.5,12.859184265136719,2.9166107177734375,0,1364.21484375,8192.0,16.653013229370117,5,0.0,0.7000000000000001,0.7000000000000001,0.0
637,4946,-0.7,1676.2678961753845,8.1,81.6,12.867378234863281,2.908416748046875,0,1365.46484375,8192.0,16.668272018432617,1,0.0,0.7000000000000001,0.7000000000000001,0.0
637,4947,4.28,1676.6250462532043,3.5,81.6,12.865848541259766,2.9099464416503906,0,1365.46484375,8192.0,16.668272018432617,1,0.0,0.7199999999999989,0.7199999999999989,0.0
637,4948,-0.7,1676.9559485912323,10.1,81.5,12.86459732055664,2.9111976623535156,0,1366.58984375,8192.0,16.682004928588867,1,0.0,0.7000000000000001,0.7000000000000001,0.0
637,4949,-0.72,1677.292252779007,7.6,81.6,12.876567840576172,2.8992271423339844,0,1367.08984375,8192.0,16.688108444213867,1,0.0,0.7199999999999989,0.7199999999999989,0.0
637,4950,4.28,1677.6362953186035,4.1,81.6,12.870128631591797,2.9056663513183594,1,1366.33984375,8192.0,16.678953170776367,1,0.0,0.7199999999999989,0.7199999999999989,0.0
637,4951,-0.74,1677.978451013565,17.2,81.7,12.880996704101562,2.8947982788085938,0,1365.96484375,8192.0,16.674375534057617,1,0.0,0.7400000000000007,0.7400000000000007,0.0
637,4952,1.26,1678.319257259369,46.9,81.7,12.881614685058594,2.8941802978515625,0,1365.96484375,8192.0,16.674375534057617,1,0.0,0.7400000000000007,0.7400000000000007,0.0
637,4953,4.26,1678.65971159935,2.9,81.7,12.88131332397461,2.894481658935547,0,1365.83984375,8192.0,16.672849655151367,1,0.0,0.7400000000000007,0.7400000000000007,0.0
638,4954,-0.74,1679.001692533493,7.4,81.7,12.88592529296875,2.8898696899414062,0,1364.65234375,8192.0,16.658353805541992,5,0.0,0.7400000000000007,0.7400000000000007,0.0
638,4955,-0.74,1679.3445227146149,18.2,81.7,12.88665771484375,2.8891372680664062,0,1362.27734375,8192.0,16.629362106323242,1,0.0,0.7400000000000007,0.7400000000000007,0.0
638,4956,-0.74,1679.700956583023,11.5,81.6,12.868804931640625,2.9068069458007812,2,1363.33984375,8192.0,16.642332077026367,1,0.0,0.7400000000000007,0.7400000000000007,0.0
638,4957,3.26,1680.0291090011597,10.3,81.7,12.883068084716797,2.8927268981933594,0,1362.65234375,8192.0,16.633939743041992,4,0.0,0.7400000000000007,0.7400000000000007,0.0
638,4958,-5.74,1680.355192899704,57.6,81.7,12.892475128173828,2.883319854736328,0,1362.02734375,8192.0,16.626310348510742,5,0.0,0.7400000000000007,0.7400000000000007,0.0
638,4959,4.32,1680.6993069648743,11.2,81.4,12.83877182006836,2.937023162841797,0,1359.96484375,8192.0,16.601133346557617,1,0.0,0.6800000000000012,0.6800000000000012,0.0
638,4960,-2.68,1681.0436608791351,15.6,81.4,12.837181091308594,2.9386138916015625,1,1361.71484375,8192.0,16.622495651245117,5,0.0,0.6800000000000012,0.6800000000000012,0.0
639,4961,2.32,1681.3822784423828,10.5,81.4,12.837020874023438,2.9387741088867188,1,1361.77734375,8192.0,16.623258590698242,1,0.0,0.6800000000000012,0.6800000000000012,0.0
639,4962,-0.66,1681.737684726715,11.5,81.3,12.830486297607422,2.9453086853027344,0,1361.77734375,8192.0,16.623258590698242,1,0.0,0.6599999999999995,0.6599999999999995,0.0
639,4963,-0.66,1682.111778497696,8.3,81.3,12.829887390136719,2.9459075927734375,0,1361.77734375,8192.0,16.623258590698242,1,0.0,0.6599999999999995,0.6599999999999995,0.0
639,4964,-0.66,1682.4560148715973,13.0,81.3,12.830070495605469,2.9457244873046875,0,1362.08984375,8192.0,16.627073287963867,1,0.0,0.6599999999999995,0.6599999999999995,0.0
639,4965,-0.66,1682.785727262497,19.6,81.3,12.829887390136719,2.9459075927734375,0,1362.15234375,8192.0,16.627836227416992,1,0.0,0.6599999999999995,0.6599999999999995,0.0
639,4966,-0.66,1683.1284320354462,10.9,81.3,12.829597473144531,2.946197509765625,0,1362.15234375,8192.0,16.627836227416992,1,0.0,0.6599999999999995,0.6599999999999995,0.0
639,4967,-0.66,1683.4737577438354,25.7,81.3,12.830825805664062,2.9449691772460938,2,1367.71484375,8192.0,16.695737838745117,1,0.0,0.6599999999999995,0.6599999999999995,0.0
639,4968,-0.66,1683.8355321884155,21.6,81.3,12.82558822631836,2.950206756591797,2,1368.52734375,8192.0,16.705656051635742,1,0.0,0.6599999999999995,0.6599999999999995,0.0
639,4969,-0.66,1684.2226085662842,12.1,81.3,12.831661224365234,2.944133758544922,0,1388.08984375,8192.0,16.944456100463867,1,0.0,0.6599999999999995,0.6599999999999995,0.0
639,4970,-0.7,1684.5461194515228,19.3,81.6,12.867462158203125,2.9083328247070312,2,1401.52734375,8192.0,17.108488082885742,1,0.0,0.7000000000000001,0.7000000000000001,0.0
639,4971,-0.7,1684.8724961280823,28.3,81.6,12.870075225830078,2.905719757080078,2,1440.27734375,8192.0,17.581510543823242,1,0.0,0.7000000000000001,0.7000000000000001,0.0
639,4972,-0.72,1685.199674129486,13.2,81.6,12.879318237304688,2.8964767456054688,3,1468.90234375,8192.0,17.930936813354492,1,0.0,0.7199999999999989,0.7199999999999989,0.0
639,4973,-0.74,1685.5395567417145,25.0,81.7,12.883964538574219,2.8918304443359375,1,1468.90234375,8192.0,17.930936813354492,1,0.0,0.7400000000000007,0.7400000000000007,0.0
639,4974,-2.72,1685.8645994663239,9.4,81.6,12.8740234375,2.9017715454101562,1,1468.96484375,8192.0,17.931699752807617,4,0.0,0.7199999999999989,0.7199999999999989,0.0
639,4975,-0.72,1686.1890943050385,15.4,81.6,12.87640380859375,2.8993911743164062,0,1471.46484375,8192.0,17.962217330932617,1,0.0,0.7199999999999989,0.7199999999999989,0.0
639,4976,-0.72,1686.514395236969,12.2,81.6,12.878105163574219,2.8976898193359375,3,1463.65234375,8192.0,17.866849899291992,1,0.0,0.7199999999999989,0.7199999999999989,0.0
640,4977,-0.72,1686.8566751480103,26.6,81.6,12.875621795654297,2.9001731872558594,3,1463.58984375,8192.0,17.866086959838867,1,0.0,0.7199999999999989,0.7199999999999989,0.0
640,4978,2.26,1687.2101438045502,11.9,81.7,12.883552551269531,2.892242431640625,2,1472.27734375,8192.0,17.972135543823242,1,0.0,0.7400000000000007,0.7400000000000007,0.0
640,4979,2.26,1687.537551164627,8.2,81.7,12.88418197631836,2.891620635986328,1,1473.71484375,8192.0,17.989683151245117,1,0.0,0.7400000000000007,0.7400000000000007,0.0
640,4980,-0.72,1687.8832755088806,14.6,81.6,12.874618530273438,2.9011764526367188,1,1473.55859375,8192.0,17.987775802612305,1,0.0,0.7199999999999989,0.7199999999999989,0.0
640,4981,1.26,1688.253741979599,11.7,81.7,12.884925842285156,2.890869140625,1,1480.37109375,8192.0,18.07093620300293,1,0.0,0.7400000000000007,0.7400000000000007,0.0
640,4982,-0.74,1688.6001255512238,10.6,81.7,12.888988494873047,2.8868064880371094,3,1475.18359375,8192.0,18.007612228393555,1,0.0,0.7400000000000007,0.7400000000000007,0.0
640,4983,-0.72,1688.9472386837006,15.2,81.6,12.87539291381836,2.900402069091797,8,1479.62109375,8192.0,18.06178092956543,1,0.0,0.7199999999999989,0.7199999999999989,0.0
640,4984,-0.72,1689.3026094436646,19.7,81.7,12.881458282470703,2.894336700439453,8,1479.37109375,8192.0,18.05872917175293,1,0.0,0.7199999999999989,0.7199999999999989,0.0
640,4985,-3.74,1689.6372401714325,5.9,81.6,12.880901336669922,2.8948936462402344,2,1456.80859375,8192.0,17.783308029174805,1,0.0,0.7400000000000007,0.7400000000000007,0.0
641,4986,-0.72,1689.9950017929077,18.3,81.6,12.88009262084961,2.895702362060547,3,1435.37109375,8192.0,17.52161979675293,1,0.0,0.7199999999999989,0.7199999999999989,0.0
641,4987,1.26,1690.322802066803,18.2,81.7,12.890869140625,2.8849258422851562,3,1414.55859375,8192.0,17.267560958862305,4,0.0,0.7400000000000007,0.7400000000000007,0.0
641,4988,-2.74,1690.6607823371887,9.9,81.7,12.890270233154297,2.8855247497558594,3,1413.30859375,8192.0,17.252302169799805,1,0.0,0.7400000000000007,0.7400000000000007,0.0
641,4989,-0.74,1691.0046935081482,10.9,81.7,12.88895034790039,2.8868446350097656,2,1404.87109375,8192.0,17.14930534362793,1,0.0,0.7400000000000007,0.7400000000000007,0.0
641,4990,2.26,1691.3635649681091,14.7,81.7,12.886119842529297,2.8896751403808594,2,1411.43359375,8192.0,17.229413986206055,4,0.0,0.7400000000000007,0.7400000000000007,0.0
641,4991,-0.74,1691.7102258205414,2.6,81.7,12.884002685546875,2.8917922973632812,6,1401.62109375,8192.0,17.10963249206543,1,0.0,0.7400000000000007,0.7400000000000007,0.0
641,4992,-0.74,1692.2059700489044,15.6,81.7,12.881317138671875,2.8944778442382812,3,1401.62109375,8192.0,17.10963249206543,1,0.0,0.7400000000000007,0.7400000000000007,0.0
642,4993,-0.72,1692.5513107776642,6.8,81.6,12.880725860595703,2.895069122314453,3,1418.49609375,8192.0,17.31562614440918,1,0.0,0.7199999999999989,0.7199999999999989,0.0
642,4994,1.26,1692.8892390727997,6.2,81.6,12.876045227050781,2.899749755859375,3,1414.93359375,8192.0,17.272138595581055,5,0.0,0.7400000000000007,0.7400000000000007,0.0
642,4995,-0.74,1693.2143232822418,12.7,81.7,12.893890380859375,2.8819046020507812,0,1414.99609375,8192.0,17.27290153503418,5,0.0,0.7400000000000007,0.7400000000000007,0.0
642,4996,4.24,1693.5362770557404,4.9,81.8,12.897125244140625,2.8786697387695312,2,1407.93359375,8192.0,17.186689376831055,1,0.0,0.7599999999999995,0.7599999999999995,0.0
642,4997,4.26,1693.8760657310486,6.2,81.7,12.891658782958984,2.884136199951172,2,1403.12109375,8192.0,17.12794303894043,1,0.0,0.7400000000000007,0.7400000000000007,0.0
642,4998,-0.74,1694.2059552669525,6.9,81.7,12.89199447631836,2.883800506591797,2,1403.12109375,8192.0,17.12794303894043,1,0.0,0.7400000000000007,0.7400000000000007,0.0
642,4999,-0.74,1694.533348083496,5.2,81.7,12.892074584960938,2.8837203979492188,1,1402.12109375,8192.0,17.11573600769043,1,0.0,0.7400000000000007,0.7400000000000007,0.0
642,5000,-0.78,1694.9967200756073,2.9,81.9,12.91916275024414,2.8566322326660156,2,1402.05859375,8192.0,17.114973068237305,1,0.0,0.7800000000000011,0.7800000000000011,0.0
642,5001,-2.78,1695.3282260894775,10.5,82.0,12.93204116821289,2.8437538146972656,2,1402.05859375,8192.0,17.114973068237305,1,0.0,0.7800000000000011,0.7800000000000011,0.0
642,5002,-0.78,1695.6854124069214,9.1,81.9,12.916500091552734,2.859294891357422,2,1397.80859375,8192.0,17.063093185424805,4,0.0,0.7800000000000011,0.7800000000000011,0.0
643,5003,-0.78,1696.0579574108124,13.1,81.9,12.912994384765625,2.8628005981445312,2,1399.62109375,8192.0,17.08521842956543,1,0.0,0.7800000000000011,0.7800000000000011,0.0
643,5004,-0.76,1696.4325366020203,8.9,81.8,12.908462524414062,2.8673324584960938,1,1399.74609375,8192.0,17.08674430847168,1,0.0,0.7599999999999995,0.7599999999999995,0.0
643,5005,-0.76,1696.7587172985077,10.2,81.8,12.90814208984375,2.8676528930664062,1,1404.37109375,8192.0,17.14320182800293,1,0.0,0.7599999999999995,0.7599999999999995,0.0
