episode,step,reward,timestamp,cpu_percent,ram_percent,ram_used_gb,ram_available_gb,gpu_util_percent,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_percent,action,penalty_ram_penalty,penalty_gpu_penalty,penalty_cpu_penalty,penalty_total_penalty
2,20,0.0,13.238327264785767,17.8,51.7,8.154598236083984,7.621196746826172,7,836.09765625,8192.0,10.206270217895508,2,0.0,0.0,0.0,0.0
2,21,0.0,13.569545269012451,10.4,51.8,8.175163269042969,7.6006317138671875,7,836.09765625,8192.0,10.206270217895508,2,0.0,0.0,0.0,0.0
2,22,0.0,13.900755643844604,26.7,52.1,8.217216491699219,7.559169769287109,7,857.84765625,8192.0,10.471773147583008,0,0.0,0.0,0.0,0.0
2,23,0.0,14.231607675552368,8.2,52.0,8.203117370605469,7.5726776123046875,0,854.59765625,8192.0,10.432100296020508,0,0.0,0.0,0.0,0.0
2,24,-2.0,14.563143968582153,6.2,52.1,8.222511291503906,7.55328369140625,0,850.34765625,8192.0,10.380220413208008,4,0.0,0.0,0.0,0.0
2,25,0.0,14.894979238510132,37.1,52.4,8.271358489990234,7.504383087158203,0,850.34765625,8192.0,10.380220413208008,1,0.0,0.0,0.0,0.0
2,26,-2.0,15.230323076248169,13.1,52.7,8.307353973388672,7.468441009521484,0,850.34765625,8192.0,10.380220413208008,4,0.0,0.0,0.0,0.0
2,27,-3.0,15.563087701797485,14.9,52.5,8.284431457519531,7.491359710693359,0,850.34765625,8192.0,10.380220413208008,3,0.0,0.0,0.0,0.0
3,28,0.0,15.896270036697388,13.6,52.6,8.292686462402344,7.4831085205078125,0,859.71484375,8192.0,10.494565963745117,0,0.0,0.0,0.0,0.0
3,29,0.0,16.22827172279358,20.0,52.7,8.310226440429688,7.465568542480469,0,861.27734375,8192.0,10.513639450073242,1,0.0,0.0,0.0,0.0
3,30,0.0,16.560339212417603,23.3,52.5,8.288990020751953,7.486804962158203,0,854.40234375,8192.0,10.429716110229492,0,0.0,0.0,0.0,0.0
3,31,4.0,16.893338680267334,17.9,52.5,8.278999328613281,7.496818542480469,0,857.71484375,8192.0,10.470151901245117,3,0.0,0.0,0.0,0.0
3,32,0.0,17.224339246749878,31.5,52.7,8.306102752685547,7.469692230224609,0,880.90234375,8192.0,10.753202438354492,2,0.0,0.0,0.0,0.0
3,33,0.0,17.558979988098145,15.5,52.6,8.29708480834961,7.478710174560547,0,861.40234375,8192.0,10.515165328979492,0,0.0,0.0,0.0,0.0
3,34,0.0,17.892153024673462,13.3,52.8,8.325447082519531,7.450347900390625,0,857.46484375,8192.0,10.467100143432617,1,0.0,0.0,0.0,0.0
3,35,-2.0,18.226152181625366,15.3,52.8,8.334903717041016,7.440891265869141,2,857.46484375,8192.0,10.467100143432617,4,0.0,0.0,0.0,0.0
3,36,2.0,18.56215262413025,27.1,52.7,8.307624816894531,7.4683990478515625,3,851.83984375,8192.0,10.398435592651367,5,0.0,0.0,0.0,0.0
3,37,-2.0,18.89768099784851,16.2,52.7,8.309818267822266,7.465976715087891,3,851.40234375,8192.0,10.393095016479492,5,0.0,0.0,0.0,0.0
4,38,16.0,19.231687307357788,17.6,52.6,8.299385070800781,7.476409912109375,0,849.02734375,8192.0,10.364103317260742,4,0.0,0.0,0.0,0.0
4,39,-3.0,19.566681385040283,5.7,52.5,8.290176391601562,7.485618591308594,1,843.96484375,8192.0,10.302305221557617,3,0.0,0.0,0.0,0.0
4,40,-3.0,19.9009211063385,6.8,52.4,8.268939971923828,7.506855010986328,1,844.65234375,8192.0,10.310697555541992,3,0.0,0.0,0.0,0.0
4,41,0.0,20.234520196914673,6.0,52.4,8.263256072998047,7.512538909912109,7,832.52734375,8192.0,10.162687301635742,5,0.0,0.0,0.0,0.0
4,42,5.0,20.5666766166687,8.7,52.4,8.264392852783203,7.511402130126953,0,830.33984375,8192.0,10.135984420776367,4,0.0,0.0,0.0,0.0
5,43,5.0,20.9017596244812,12.1,52.3,8.251922607421875,7.523872375488281,0,830.33984375,8192.0,10.135984420776367,4,0.0,0.0,0.0,0.0
5,44,0.0,21.23604464530945,11.8,52.4,8.271644592285156,7.504150390625,0,830.33984375,8192.0,10.135984420776367,0,0.0,0.0,0.0,0.0
5,45,0.0,21.57017993927002,13.2,52.4,8.272098541259766,7.503696441650391,0,830.33984375,8192.0,10.135984420776367,0,0.0,0.0,0.0,0.0
5,46,-3.0,21.902414798736572,2.9,52.4,8.262569427490234,7.513225555419922,0,830.33984375,8192.0,10.135984420776367,3,0.0,0.0,0.0,0.0
5,47,-3.0,22.23620080947876,8.8,52.3,8.243175506591797,7.532619476318359,0,830.33984375,8192.0,10.135984420776367,3,0.0,0.0,0.0,0.0
5,48,0.0,22.5697181224823,6.4,52.3,8.245243072509766,7.530551910400391,0,830.33984375,8192.0,10.135984420776367,2,0.0,0.0,0.0,0.0
