episode,step,reward,timestamp,cpu_percent,ram_percent,ram_used_gb,ram_available_gb,gpu_util_percent,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_percent,action,penalty_gpu_penalty,penalty_total_penalty,penalty_cpu_penalty,penalty_ram_penalty
2,18,-2.0,12.316272735595703,5.0,65.0,10.2596435546875,5.516151428222656,0,1289.046875,8192.0,15.735435485839844,5,0.0,0.0,0.0,0.0
3,19,9.0,12.640936851501465,2.5,65.0,10.259532928466797,5.516262054443359,0,1289.046875,8192.0,15.735435485839844,5,0.0,0.0,0.0,0.0
3,20,0.0,12.97031831741333,5.2,65.0,10.25946044921875,5.516334533691406,0,1293.046875,8192.0,15.784263610839844,2,0.0,0.0,0.0,0.0
3,21,2.0,13.301449298858643,8.5,65.0,10.260181427001953,5.515613555908203,0,1293.046875,8192.0,15.784263610839844,3,0.0,0.0,0.0,0.0
3,22,0.0,13.63277292251587,16.0,65.0,10.259788513183594,5.5160064697265625,0,1293.046875,8192.0,15.784263610839844,0,0.0,0.0,0.0,0.0
3,23,0.0,13.95802640914917,5.0,65.0,10.259899139404297,5.515895843505859,0,1293.046875,8192.0,15.784263610839844,3,0.0,0.0,0.0,0.0
3,24,1.0,14.287712574005127,8.6,65.1,10.266105651855469,5.5096893310546875,1,1293.046875,8192.0,15.784263610839844,5,0.0,0.0,0.0,0.0
3,25,0.0,14.612043380737305,2.0,65.1,10.265766143798828,5.510028839111328,1,1293.046875,8192.0,15.784263610839844,1,0.0,0.0,0.0,0.0
3,26,0.0,14.936086177825928,3.5,65.2,10.280754089355469,5.4950408935546875,0,1293.046875,8192.0,15.784263610839844,2,0.0,0.0,0.0,0.0
3,27,2.0,15.279611825942993,3.2,65.2,10.280593872070312,5.495201110839844,0,1293.046875,8192.0,15.784263610839844,4,0.0,0.0,0.0,0.0
4,28,-7.0,15.609205722808838,3.3,65.2,10.280536651611328,5.495258331298828,0,1293.296875,8192.0,15.787315368652344,3,0.0,0.0,0.0,0.0
4,29,0.0,15.950831890106201,7.2,65.2,10.279388427734375,5.496406555175781,0,1292.046875,8192.0,15.772056579589844,0,0.0,0.0,0.0,0.0
4,30,4.0,16.280447483062744,5.1,65.2,10.278762817382812,5.497032165527344,1,1285.484375,8192.0,15.691947937011719,5,0.0,0.0,0.0,0.0
4,31,-3.0,16.603533267974854,5.4,65.2,10.278640747070312,5.497154235839844,1,1285.484375,8192.0,15.691947937011719,3,0.0,0.0,0.0,0.0
4,32,2.0,16.932583570480347,4.9,65.2,10.2784423828125,5.497352600097656,0,1285.484375,8192.0,15.691947937011719,3,0.0,0.0,0.0,0.0
4,33,7.0,17.262410163879395,6.4,65.2,10.27914047241211,5.496654510498047,0,1285.484375,8192.0,15.691947937011719,5,0.0,0.0,0.0,0.0
5,34,-2.0,17.592324256896973,7.5,65.2,10.278629302978516,5.497165679931641,0,1285.484375,8192.0,15.691947937011719,5,0.0,0.0,0.0,0.0
5,35,-3.0,17.922304153442383,6.0,65.2,10.278690338134766,5.497104644775391,0,1286.546875,8192.0,15.704917907714844,3,0.0,0.0,0.0,0.0
5,36,0.0,18.249496459960938,6.2,65.2,10.278629302978516,5.497165679931641,0,1286.546875,8192.0,15.704917907714844,2,0.0,0.0,0.0,0.0
5,37,0.0,18.576676845550537,5.6,65.2,10.278411865234375,5.497383117675781,0,1286.546875,8192.0,15.704917907714844,0,0.0,0.0,0.0,0.0
